SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
34000001,7.20,4,2.80,4.25,4.25,4.25,3,5.75,5
34000002,4.40,3.50,2.60,3.50,2.75,3.25,4.50,5.50,6
34000003,8.20,5,4,6.75,7.25,6,5.75,3.75,7.25
34000004,5.60,4,3,-1,-1,-1,2.25,4,6.25
34000005,6.20,6.50,5.60,-1,-1,-1,5,6.50,7.50
34000006,7.60,7.25,6.60,-1,-1,-1,5,7,7.75
34000007,6.60,4.83,6,6.75,5.25,3,3.50,6.50,7.75
34000008,7,4,4.40,6,6,4,-1,-1,-1
34000009,4.80,3.50,2.20,2.75,3.50,3.50,3.50,6.25,7
34000010,8,7,6.60,7.75,6.50,5.25,-1,-1,-1
34000011,8,5,4.20,7.25,7.25,5.75,-1,-1,-1
34000012,8,5,7,3,6.75,6.25,-1,-1,-1
34000013,8,5.25,2.60,6.75,6.75,6.75,2.75,6.50,7.25
34000014,3.40,4,2.60,2.75,3.25,2.25,3.50,6,6.25
34000015,7.40,4.75,3.40,5.50,6.75,4.75,-1,-1,-1
34000016,5.80,4.75,4,4.75,6.25,5,4.25,6.25,7.50
34000017,8,4.25,5.20,3.25,7.25,7.50,-1,-1,-1
34000018,8,4.25,3.20,6.25,6,2.75,-1,-1,-1
34000019,4.40,2.75,2.80,3.25,4,2.75,4.75,5.75,6.25
34000020,7.40,5.25,3.60,5.25,6.50,5,-1,-1,-1
34000021,7.20,5,6.80,4.75,5.50,5.25,3.50,6.50,6.75
34000022,5.40,4,4.40,5.75,6.25,3.75,4.50,5.50,6
34000023,7,7.50,8.20,-1,-1,-1,6.25,6.75,8.50
34000024,6.40,5.25,4,-1,-1,-1,3.25,6,5.75
34000025,6,3.25,3.40,-1,-1,-1,5,6.25,8
34000026,6.20,5.50,4.60,6.25,5.25,5.75,-1,-1,-1
34000027,7.40,6.50,5.80,4.50,6.50,4.50,3.25,6.50,7.25
34000028,5.20,3.75,2.20,-1,-1,-1,3,4.50,7.25
34000029,5.80,5,4.40,-1,-1,-1,6.25,6.75,8.50
34000030,7,4.50,4.80,5.75,5.75,5.50,4,8,6.25
34000031,6.60,6.50,6.80,-1,-1,-1,5,7.75,7.50
34000032,7,8,5.40,-1,-1,-1,7,8.25,8.75
34000033,7,5,4.60,6.50,6.50,4.75,-1,-1,-1
34000034,3.80,5.25,3.40,-1,-1,-1,3.75,5.75,7.25
34000035,5.60,5.50,1.60,3.25,5,2.25,2.75,4.75,6
34000036,2.20,4.25,3,-1,-1,-1,2.75,4,4
34000037,2,3,2.60,-1,-1,-1,3.50,4.25,5
34000038,4.80,7,3.40,2.25,3.75,3.50,6.75,7.50,8.50
34000039,3.60,3.75,2.80,-1,-1,-1,2.25,5.25,5.25
34000040,6.60,4.50,3.60,6.25,3.75,4.50,4,5.75,8.50
34000041,7.40,5.50,4,6,5.25,6.50,5.25,5,4.50
34000042,4,4.75,2.20,-1,-1,-1,3.75,5.75,7
34000043,7.80,4.25,4.20,7,6.75,4.50,-1,-1,-1
34000044,8.20,5.25,6.20,5.75,4.50,3.75,4.75,6,5
34000045,7,4.50,3.20,4,6,5,4.50,6.25,7.50
34000046,8,8,7.20,-1,-1,-1,6,9.25,8.75
