SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
38000001,2.60,4.75,1.80,-1,-1,-1,3.25,5.50,3.75
38000002,7.40,7,7,7,4.25,6,-1,-1,-1
38000003,6.40,6.25,3.40,3.75,6.75,4,-1,-1,-1
38000004,7.40,3,3,6.50,6.75,1.50,-1,-1,-1
38000005,5.40,6.50,-1,-1,-1,-1,7.25,-1,-1
38000006,5.80,5.50,3.40,3.75,5.25,4.75,-1,-1,-1
38000007,4.80,6.25,3.40,-1,-1,-1,4,6.25,9.50
38000008,6.40,7.25,2.60,-1,-1,-1,3.25,7,8.50
38000009,6.60,5.25,4.40,2.25,7.75,5,-1,-1,-1
38000010,5.60,3.50,2.80,-1,-1,-1,4,5.25,8
38000011,6.20,5.50,4.20,-1,-1,-1,4.75,5.75,8
38000012,4.80,5.50,3.20,4.25,4.25,2.75,-1,-1,-1
38000013,3.60,4.50,2.20,-1,-1,-1,3,4.75,6.75
38000014,5,5.75,3.60,-1,-1,-1,2.75,6.25,8.50
38000015,2.80,3.50,2.80,-1,-1,-1,3,4.75,5.75
38000016,3.80,4,3,-1,-1,-1,2.25,4.50,5.25
38000018,7.80,5.75,7.60,7.25,4.25,3.50,-1,-1,-1
38000019,3.60,2.50,-1,-1,-1,-1,3.50,3,-1
38000020,2.60,3,-1,-1,-1,-1,2.25,4.75,-1
38000021,-1,5,-1,-1,-1,-1,3.75,5.75,-1
38000022,2.80,4.25,1.40,3.25,2.50,4,1,3.25,6
38000023,3.20,4.50,2.40,-1,-1,-1,3.75,5,7
38000024,4,5,2.40,-1,-1,-1,3,5,6.25
38000025,4.40,6.25,3,-1,-1,-1,5.25,6,9.25
38000026,5,5.75,3.80,-1,-1,-1,5,5,8
38000027,2,2.75,2.80,3.25,1.50,3,3.25,4,3
38000028,3.20,6,2.20,-1,-1,-1,3.25,4.75,6.25
38000029,3,2.75,2,3.25,2,3,2.25,5.25,4.25
38000030,2.60,2.75,-1,-1,-1,-1,1.75,3.75,-1
38000031,3.20,3.50,3.40,-1,-1,-1,3.50,5.75,7.25
38000032,5,6.08,3,5,2.75,3,4,5.50,5.75
38000033,4.60,4.50,3.40,-1,-1,-1,3.50,5,7.50
38000034,4.40,5.75,3.40,-1,-1,-1,3.25,5,6.25
38000035,3.40,5,2.20,3,3,2.25,2.25,5.50,5.25
38000036,3.40,5.75,2.60,6,4.50,6,3.50,5.25,4.75
38000037,3.40,5.75,3,3.50,2.50,3.75,3.25,5.50,6.75
38000038,3.40,4.25,3.80,-1,-1,-1,2.75,5.75,7
38000039,3.60,4.50,3.40,-1,-1,-1,3.75,6.75,8.50
38000040,4,4.25,3.60,5,2.50,3.50,3.50,7,7.25
38000041,4,6.50,3.40,3.50,3.25,4.50,3.75,5,6.25
38000042,4.80,5,3.60,3.50,3,3.25,3,6,7.75
38000043,5.20,6.50,3.20,4.50,3.50,4.50,3.75,6.50,7.25
38000044,5.60,6.25,4.40,4.75,4.25,4.50,4,5.50,7.50
38000045,4.20,4.25,3.60,-1,-1,-1,3.50,6,8
38000046,2.40,2.75,3.40,3,3.50,2.25,3,3.75,4.75
38000047,4.60,5.50,2.80,-1,-1,-1,5.25,6.75,8.75
38000048,7.20,7.25,5.20,7.50,7,5.25,-1,-1,-1
38000049,3.80,-1,-1,3,2.50,3.75,-1,-1,-1
38000050,6.20,5.25,7,4.50,5.50,5.25,-1,-1,-1
38000051,3,2.50,2.80,-1,-1,-1,2,4.75,5.50
38000052,6.60,-1,-1,-1,5.75,5.75,-1,-1,-1
38000053,3.80,7,2,-1,-1,-1,4.75,6,8
38000054,4.80,4.25,4.40,-1,-1,-1,4,5,7.25
