SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
23000001,6.60,8.50,9.20,-1,-1,-1,6,8.50,8
23000002,6.40,7,6,-1,-1,-1,5.25,6.50,6
23000003,6.20,7.50,9.60,-1,-1,-1,5,7,8.25
23000004,8.20,8.50,9,-1,-1,-1,6.25,8.25,8.25
23000005,8.20,8.25,9.60,-1,-1,-1,4.25,7.75,8.25
23000006,4.80,4.50,4.20,-1,-1,-1,3,6,6.25
23000007,6.60,8.25,5.20,-1,-1,-1,8.75,9.50,7.25
23000008,6.80,8.25,6.40,-1,-1,-1,9.50,8.75,8.50
23000009,7.60,6.50,4.80,4.75,7,8,-1,-1,-1
23000010,6.80,5.75,1.80,6.75,5.25,5,-1,-1,-1
23000011,6.80,6.50,5.40,-1,-1,-1,5.50,9.25,7.25
23000012,8.80,5.50,5.80,7.25,6.75,6.75,-1,-1,-1
23000013,5.80,5.50,2.80,-1,-1,-1,8,8.50,6.25
23000014,4.40,7.75,5.40,-1,-1,-1,8.25,8.25,6.50
23000015,7.60,5.50,7.60,7.50,4,5,-1,-1,-1
23000016,8,5.75,2.80,7.25,6.50,4,-1,-1,-1
23000017,8.40,6.75,4.60,7.25,7.75,5.75,-1,-1,-1
23000018,6.80,7,8.80,-1,-1,-1,4,6.50,5.75
23000019,4.40,7.75,4.20,-1,-1,-1,7.75,8.75,7
23000020,5,6.75,4.40,-1,-1,-1,5.75,6.75,7.50
23000021,7,4,5.60,6.50,3.50,4.25,-1,-1,-1
23000022,7.80,3.75,2.80,5.75,6.50,3.50,-1,-1,-1
23000023,7,5.50,4.20,5.50,7.75,7.75,-1,-1,-1
23000024,6,6.25,4.60,5.75,4.50,4.25,-1,-1,-1
23000025,6.20,6.75,4,-1,-1,-1,2.75,5.50,5.75
23000026,6.80,7.75,6.20,-1,-1,-1,4,5.75,6.75
23000027,4,6.75,3.20,-1,-1,-1,8.50,9.75,8.25
23000028,5.40,7.50,4.40,-1,-1,-1,8.50,9.25,7.50
23000029,3.40,7.25,4.60,-1,-1,-1,8.50,9,7.75
23000030,5.20,6.50,3.60,-1,-1,-1,5.50,7.50,5.50
23000031,7.80,7.75,7.20,-1,-1,-1,5,7.75,7
23000032,7.60,7.50,6.60,-1,-1,-1,5.25,5.50,6.75
23000033,7.20,8,7.20,-1,-1,-1,5.25,6,6.25
23000034,7,6.25,3.60,6.75,6.25,5.50,-1,-1,-1
23000035,4.80,7.75,5.40,-1,-1,-1,8.50,9,8.75
23000036,5.40,7.25,4.40,-1,-1,-1,4.75,6.50,6.25
23000037,6.80,6.25,8,7,3.25,4.25,-1,-1,-1
23000038,7.80,7.25,8.80,-1,-1,-1,4.25,7.25,8.25
23000039,6.80,4.50,2.80,6,6.75,4.50,-1,-1,-1
23000040,5.80,6.50,6,-1,-1,-1,7,7.75,6.75
23000041,6.60,6.75,5.60,3.50,6,8.25,-1,-1,-1
23000042,5.80,8,5.80,-1,-1,-1,6,8.75,7.25
23000043,5.20,8,4.40,-1,-1,-1,4.50,7.75,8.25
23000044,7.20,5.50,4,6,8,2.75,-1,-1,-1
23000045,7.20,6.75,3,7.75,6.25,4.75,-1,-1,-1
23000046,4.60,7,2.40,-1,-1,-1,7,8.25,7.50
23000047,6.80,7.75,7.80,-1,-1,-1,4.25,7.75,8
23000048,5.40,7.75,3.40,-1,-1,-1,8.75,8.75,7.25
23000049,8.20,6.50,4.60,8,7.25,4.50,-1,-1,-1
23000050,7.40,6.50,7.80,4,7,3.25,-1,-1,-1
23000051,7.80,7,5,7.25,6.50,4,-1,-1,-1
23000052,6.20,6,5.20,-1,-1,-1,4,6.50,7.25
23000053,8.20,5.75,5,8.25,7.25,6.25,-1,-1,-1
23000054,6.20,4.25,4.60,4.75,4,4,-1,-1,-1
23000055,7.80,4,6.60,6,4,4.50,-1,-1,-1
23000056,6.80,5.25,2.40,7.25,6.50,4.75,-1,-1,-1
23000057,7,5.50,4,7.75,6.50,5.50,-1,-1,-1
23000058,8.20,7.75,9.60,6.50,6.50,4.75,-1,-1,-1
23000059,8,5,3.40,5.75,8,4.75,-1,-1,-1
23000060,5.40,3.75,9.40,-1,-1,-1,4,6.50,7
23000061,6.60,7.25,3.80,-1,-1,-1,3.25,6.75,6.50
23000062,4.40,6.25,2.60,-1,-1,-1,3.75,7.25,6.75
23000063,8,7.75,8.80,-1,-1,-1,5.75,7,7
23000064,7,8,6,-1,-1,-1,4.25,6.75,5.50
23000065,9.20,5.50,8.40,6.75,8.75,9.75,-1,-1,-1
23000066,8.80,8.50,9.40,-1,-1,-1,5.25,7.50,8.75
23000067,4.80,7.50,5.20,-1,-1,-1,6.50,9,8
23000068,5.60,7,3.80,-1,-1,-1,9.25,9.25,8.50
23000069,8.20,5.75,4,5.50,5.50,4.25,-1,-1,-1
23000070,6.60,5.50,4.80,5,6,5.50,-1,-1,-1
23000071,8,5.25,7.40,7,2.75,4.50,-1,-1,-1
23000072,8.20,6,5,6,7.75,9,-1,-1,-1
23000073,8.40,6,7.60,6.75,4,5.50,-1,-1,-1
23000074,7.40,7.50,5.60,-1,-1,-1,4.25,6.75,6.75
23000075,8,7,7,-1,-1,-1,4.75,5.50,6.75
23000076,7.80,6.50,4.80,-1,-1,-1,3.75,7.25,6.50
23000077,5.60,5.50,3.80,-1,-1,-1,5,7.75,8.50
23000078,8,5.50,4.80,7,7.50,4,-1,-1,-1
23000079,6,5.25,3,3,5.50,6.75,-1,-1,-1
23000080,6.80,7,6,-1,-1,-1,3.25,6.25,6.50
23000081,7,5,4.60,3.75,7.75,8.50,-1,-1,-1
23000082,8.20,6.25,4.60,6.75,7,5.75,-1,-1,-1
23000083,9,6.50,6,8.25,7.75,6.25,-1,-1,-1
23000084,5.40,7.75,4.80,-1,-1,-1,7.25,9.25,8.25
23000085,6.80,8,7,-1,-1,-1,3.25,6,6.75
23000086,8.20,8.50,7.20,-1,-1,-1,4.75,6,7.75
23000087,6,7.50,7.20,-1,-1,-1,8.75,8.75,8.25
23000088,9.40,5.50,5.80,8,7.25,2.50,-1,-1,-1
23000089,7.60,6.50,5.60,6.25,7,4.25,-1,-1,-1
23000090,8.60,5,5,8.25,7,4.50,-1,-1,-1
23000091,8,7.25,7.60,-1,-1,-1,4,5.25,5.75
23000092,6.40,7,4.60,-1,-1,-1,3.25,7.25,6.75
23000093,7.20,5,4.60,5.25,7.75,8.75,-1,-1,-1
23000094,6.80,7,7,-1,-1,-1,4.50,5.75,7.25
23000095,6.80,4.75,3.80,3.75,7,6,-1,-1,-1
23000096,8,7.75,8.60,-1,-1,-1,5.50,6.50,7.50
23000097,7.60,7.25,3.20,7.50,5.75,5.25,-1,-1,-1
23000098,8.20,7,5.60,8.50,6.50,7,-1,-1,-1
23000099,2.60,7.75,3.60,-1,-1,-1,9,9.25,7.25
23000100,8.80,3.50,2,8.25,7.25,4,-1,-1,-1
23000101,7.60,7,6.60,-1,-1,-1,2.50,5,4.50
23000102,7.40,7,5.20,3.75,4.50,3.25,-1,-1,-1
23000103,8,5,4.80,7.50,6.50,3.50,-1,-1,-1
23000104,7.80,5.50,4.20,6.75,6.50,4.75,-1,-1,-1
23000105,8.20,7,8.20,-1,-1,-1,6.75,6.50,7
23000106,7,7.75,7.40,-1,-1,-1,4.50,6.75,8.25
23000107,4.20,7,2.80,-1,-1,-1,6.75,7.75,6.75
23000108,6.60,6.50,2.60,4,5.75,3.75,-1,-1,-1
23000109,7.80,6,5.60,7,7.25,4.50,-1,-1,-1
23000110,7,5,4,6.75,8.25,4,-1,-1,-1
23000111,8.20,5,4.80,7.25,7,3.25,-1,-1,-1
23000112,8.20,8.50,9,-1,-1,-1,7.25,7,7.75
23000113,7,6.75,7.20,-1,-1,-1,2,5.50,7
23000114,4.40,7.50,3.20,-1,-1,-1,7.25,7.75,5.75
23000115,3.80,7.75,4.40,-1,-1,-1,8.25,8.50,8
23000116,4.20,7.50,4.40,-1,-1,-1,7.50,8,7
23000117,7.60,6.25,5.60,5.50,6.25,9.25,-1,-1,-1
23000118,7.40,6.50,7.80,-1,-1,-1,3.50,5.50,8.25
23000119,8.60,7.50,9.40,-1,-1,-1,3,5,7.25
23000120,5.20,6.75,3.20,4.25,5.50,5,-1,-1,-1
23000121,7,5.75,9.60,-1,-1,-1,4.75,6.75,5.50
23000122,8.20,6.50,3.40,6.25,7.75,8,-1,-1,-1
23000123,7,7.75,4.20,-1,-1,-1,6,9.25,8
23000124,4.80,5.75,5.40,-1,-1,-1,6.25,6.25,6.75
23000125,8.20,5.25,6.20,5.50,6.75,8.25,-1,-1,-1
23000126,5.40,6.75,5.40,-1,-1,-1,7.75,8.50,7
23000127,8.60,4.75,6.80,7.50,4,4,-1,-1,-1
23000128,7,7.75,8.40,-1,-1,-1,6.25,7,6.75
23000129,5.60,7.25,4.60,-1,-1,-1,8,9.25,7.75
23000130,7.40,5.75,4,5,3.75,4.75,-1,-1,-1
23000131,4.80,7.50,3,-1,-1,-1,6.50,7.75,7
23000132,6.40,7.75,4.80,-1,-1,-1,9.50,8.75,7.75
23000133,7.40,7,9.40,-1,-1,-1,2.75,5.75,7.50
23000134,5,6.50,2.60,-1,-1,-1,5.25,7.25,5.75
23000135,5.80,6,8.60,-1,-1,-1,5.25,6.25,6.50
23000136,8.60,6.50,7.20,5.25,7.50,8,-1,-1,-1
23000137,8.20,5.75,4.60,7.25,7.75,5.25,-1,-1,-1
23000138,8,4.75,7.20,-1,-1,-1,6.25,5.25,7
23000139,7.80,6,8.20,-1,-1,-1,4.75,6.75,6.25
23000140,5.20,6.50,6.40,-1,-1,-1,8,9,7.75
23000141,7,5.75,5,-1,-1,-1,2,5.25,7
23000142,7.60,4.50,3.40,5.25,7,4.75,-1,-1,-1
23000143,8.60,7,8.20,-1,-1,-1,4.75,6.25,6.75
23000144,7.80,7,9.60,-1,-1,-1,3.50,6.25,7.75
23000145,7.20,6.50,8.80,-1,-1,-1,3,5,7.25
23000146,8.40,7.50,7.40,-1,-1,-1,4.25,7.25,6.75
23000147,9.40,7,5.60,8.75,8.25,4.75,-1,-1,-1
23000148,7,6,4.40,3.50,6.50,7.25,-1,-1,-1
23000149,6.20,5.75,5.40,-1,-1,-1,2.25,5.50,8.50
23000150,8.20,4.50,7.20,8,5.25,4.50,-1,-1,-1
23000151,8,5,5.80,4.75,6.75,8.75,-1,-1,-1
23000152,7.60,4.50,3.80,6.50,6.25,4,-1,-1,-1
23000153,7.40,7,5.40,-1,-1,-1,4.25,7.50,6.50
23000154,7.40,4.50,4.80,5.25,7.25,5,-1,-1,-1
23000155,7.60,5.50,3.80,4.50,6,7.75,-1,-1,-1
23000156,9.40,5,7.20,7.25,7.25,7.75,-1,-1,-1
23000157,6,4.75,4.40,5.75,4.25,4,-1,-1,-1
23000158,8.60,5.50,7,7,3.25,3.25,-1,-1,-1
23000159,8.60,3.50,4.40,8,7.25,4.75,-1,-1,-1
23000160,8.40,4.50,8.20,4.75,4.50,4.50,-1,-1,-1
23000161,9.60,5,7,7.75,8,5.50,-1,-1,-1
23000162,7.60,5,5.60,-1,-1,-1,3,7.25,7.50
23000163,9.20,4.50,7,8.75,8,5.25,-1,-1,-1
23000164,9,5.25,8.80,6.50,4,3,-1,-1,-1
23000165,8.80,6,4.60,5.75,6.75,8.25,-1,-1,-1
23000166,8,6.25,9,-1,-1,-1,5.50,4.75,8.25
23000167,8.20,7.50,7.80,-1,-1,-1,5.50,5.75,7.50
23000168,8,4.75,7.20,5.25,2.75,3.50,-1,-1,-1
23000169,9,6.50,4.60,7.75,7.25,4.50,-1,-1,-1
23000170,8,6.75,6.20,-1,-1,-1,4.25,7.25,6.75
23000171,7.20,7.75,9,-1,-1,-1,5,8.25,9.25
23000172,7.20,6.50,3.60,-1,-1,-1,4,7.50,6
23000173,8,4.75,7.40,4.50,5.75,8.75,-1,-1,-1
23000174,3.80,5,3.60,-1,-1,-1,7.75,7.50,8
23000175,7,5,3.60,-1,-1,-1,2.50,5.50,8.75
23000176,7.60,5.25,4.20,6.25,6.50,4.50,-1,-1,-1
23000177,7.40,5,3.40,8.25,7.50,5,-1,-1,-1
23000178,5.40,6.50,6,-1,-1,-1,8.25,9.75,9
23000179,8.60,5.50,6.80,8.25,7.25,5.25,-1,-1,-1
23000180,3.80,7,7.40,-1,-1,-1,7.75,9.25,7.25
23000181,8.20,5.50,4.40,8.25,9.25,4.25,-1,-1,-1
23000182,7.80,5.75,3.20,-1,-1,-1,4.75,6.50,8
23000183,6.40,4,5.20,7,4,3.25,-1,-1,-1
23000184,8.60,4.50,2.60,7.50,6.50,5,-1,-1,-1
23000185,7.60,3.50,7.60,6.75,3.50,4.50,-1,-1,-1
23000186,8.60,3.75,4,6,6.50,4,-1,-1,-1
23000187,5.40,7,3.80,-1,-1,-1,4.75,6.50,5.25
23000188,8.80,6,4.40,4.25,8.50,9.25,-1,-1,-1
23000189,9,6.25,3.80,8.50,7.75,3.25,-1,-1,-1
23000190,8.20,6.25,6.40,5,6.25,5.25,-1,-1,-1
23000191,7.40,6.75,8,-1,-1,-1,3,6,7.50
23000192,5.20,7,4.60,-1,-1,-1,9.25,8,7
23000193,7.20,5,3.40,7,6.75,5,-1,-1,-1
23000194,3.20,7,3.60,-1,-1,-1,6,7.25,7.50
23000195,8.20,4.25,3,6.25,5.75,3.75,-1,-1,-1
23000196,8,5.25,8.80,-1,-1,-1,3.50,7.50,7.25
23000197,8.20,7,6.60,-1,-1,-1,5.75,6.25,6
23000198,5.40,6.75,3.20,-1,-1,-1,9,8.25,7.75
23000199,7.40,6.75,6,7.25,5.25,4.75,-1,-1,-1
23000200,6.80,6,3.60,-1,-1,-1,7.50,8.50,8.25
23000201,6,7,4,-1,-1,-1,5.50,8.75,7.75
23000202,8.80,5.75,7.80,4,6.75,9,-1,-1,-1
23000203,8.20,5,5.40,8,8,5.25,-1,-1,-1
23000204,3.60,7,5.40,-1,-1,-1,6.50,8,7.50
23000205,8.80,4.75,2.40,7.75,5.75,4.50,-1,-1,-1
23000206,7.40,4.75,3.80,-1,-1,-1,3.50,5.75,6.75
23000207,6.40,4.75,6,-1,-1,-1,4.75,6.75,5.50
23000208,5.80,5.50,5,-1,-1,-1,4,7.50,7.75
23000209,8,5.25,7,5.50,6.50,9,-1,-1,-1
23000210,8.40,3.50,7,6.50,8,9,-1,-1,-1
23000211,9.40,4,5.40,8,8,3.50,-1,-1,-1
23000212,7.80,6.25,9.20,8,3.75,3.75,-1,-1,-1
23000213,8.40,3.50,7.60,7,3.25,4.50,-1,-1,-1
23000214,8.80,5.25,4.60,3.25,9,8.50,-1,-1,-1
23000215,6,5.25,5.60,-1,-1,-1,4,5.50,7
23000216,7,5.25,4.60,6.25,7.25,4.25,-1,-1,-1
23000217,6.80,6,9.40,-1,-1,-1,5.25,6.25,7
23000218,8.40,5.50,4,4.50,7.50,8,-1,-1,-1
23000219,6,4,3.60,5.50,5.50,6.50,-1,-1,-1
23000220,8.40,5.25,6,7.50,8.25,5.25,-1,-1,-1
23000221,8.20,5.50,3.80,8,7,4.25,-1,-1,-1
23000222,4.40,7,3.80,-1,-1,-1,6.50,8.50,8
23000223,8.60,5.50,4,7.25,7,3.75,-1,-1,-1
23000224,5,5,3.80,-1,-1,-1,5.50,8,6.75
23000225,6,3.50,5.40,5.75,4.50,5.25,-1,-1,-1
23000226,8.40,4.50,6,3.50,7.50,8.50,-1,-1,-1
23000227,6,6.75,6.60,-1,-1,-1,8.50,9.25,8.50
23000228,8.20,6.75,9.20,-1,-1,-1,3,7.25,8
23000229,7.60,7,6.60,-1,-1,-1,4.25,5.75,7
23000230,6.80,6,6.60,-1,-1,-1,4.50,5.50,5.75
23000231,3.80,5,3.80,-1,-1,-1,6.75,6.75,7
23000232,9.40,4.50,6.80,9,7.75,4.75,-1,-1,-1
23000233,7.20,6.25,9.20,-1,-1,-1,4.50,7.25,9
23000234,5.20,5.50,3.20,-1,-1,-1,6.25,5,6.50
23000235,8.80,5.75,8.60,7.75,2.50,5.50,-1,-1,-1
23000236,7.60,6,6.60,-1,-1,-1,4.25,5.50,6.50
23000237,7.80,4.50,3.20,7.25,6.25,7,-1,-1,-1
23000238,6.60,6.50,9.20,-1,-1,-1,6.50,6,6.50
23000239,7.40,6.25,8,-1,-1,-1,4.75,6.75,8
23000240,6.60,6.25,9.40,-1,-1,-1,4.25,5.50,5.75
23000241,7.20,8,8.20,-1,-1,-1,4.25,7,7.50
23000242,5.20,8,6.20,-1,-1,-1,8.25,9,8
23000243,6.20,7.25,7.20,-1,-1,-1,3,5.75,6.75
23000244,7.60,4.25,5,4.50,6.50,8.25,-1,-1,-1
23000245,7,7.75,9.80,-1,-1,-1,4,6.50,7
23000246,8,4.25,3.40,7.50,7.50,4.75,-1,-1,-1
23000247,6.20,6,8.40,-1,-1,-1,3.75,5.50,4.50
23000248,6.60,6.25,2.40,5.25,4,5.25,-1,-1,-1
23000249,6.20,6.75,8.80,-1,-1,-1,7.25,8,8.75
23000250,7.80,6.25,8.40,-1,-1,-1,5.25,7,8.25
23000251,7.20,6,3,5.50,6.50,7,-1,-1,-1
23000252,6.20,3.75,3,7,6.75,4.75,-1,-1,-1
23000253,8.40,5,4.40,5.50,3.50,3.25,-1,-1,-1
23000254,8.60,5,5.60,8.50,7.25,3.50,-1,-1,-1
23000255,8.40,6.25,6,7.50,3.25,4.25,-1,-1,-1
23000256,8.60,5.50,5.60,8.50,6.75,4.25,-1,-1,-1
23000257,9.20,4.75,6,8.75,8,4.50,-1,-1,-1
23000258,6.80,5.50,3.80,4.25,3,3.50,-1,-1,-1
23000259,4.60,6.50,3.20,-1,-1,-1,7.25,8.50,8
23000260,8.20,5.25,8.20,7.50,5,3.50,-1,-1,-1
23000261,7,5.75,2.60,5.25,4,3.75,-1,-1,-1
23000262,6.80,6.50,8,7.50,2.50,3,-1,-1,-1
23000263,5.40,7.75,3.80,-1,-1,-1,8.50,8.25,7.50
23000264,8.20,7.25,7.60,-1,-1,-1,3.75,5.75,7
23000265,8.80,8,9.40,-1,-1,-1,7.25,8.75,8.50
23000266,7.20,7,8.40,-1,-1,-1,2.50,7.25,7.75
23000267,5.40,6.25,4.20,-1,-1,-1,5,6.75,4.75
