SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
48000001,9.20,3.50,5.80,6,8.50,5.50,-1,-1,-1
48000002,5.20,4,-1,-1,-1,-1,4.50,6.25,-1
48000003,3.80,4.50,-1,-1,-1,-1,4.50,5.25,-1
48000004,6.20,5.75,4.80,-1,-1,-1,5.50,7,9.25
48000005,7.80,5,7.40,7,6.50,3,-1,-1,-1
48000006,7.80,4,6,2,5.25,5.50,-1,-1,-1
48000007,7.40,5,5.20,6.25,5.50,3,-1,-1,-1
48000008,5.60,8,9.40,-1,-1,-1,8.75,6.25,8.50
48000009,6.40,4.50,4.60,-1,-1,-1,5.25,6.50,8.50
48000010,7,4.75,6,5.25,5.25,4,-1,-1,-1
48000011,7,4.75,5.20,4.50,6.50,5,-1,-1,-1
48000012,4.60,2.25,3.60,-1,-1,-1,4.25,5.75,8.25
48000013,7,4.75,6.40,6.75,6,5.25,-1,-1,-1
48000014,4.60,4.25,3.40,5.25,3.75,3.75,-1,-1,-1
48000015,6.60,4,4,5.50,6.75,4.25,-1,-1,-1
48000016,7.20,5.50,4.40,-1,-1,-1,8.50,7.75,8.75
48000017,7.60,7.75,5.60,6.75,6.50,4.25,-1,-1,-1
48000018,6.40,5.25,4,-1,-1,-1,5,7.75,7.25
48000019,6,4,2.60,5,6,5.25,-1,-1,-1
48000020,4,2.75,-1,-1,-1,-1,4.25,5,-1
48000021,6.20,5.50,4.40,-1,-1,-1,4.75,5.75,7.25
48000022,5,5,-1,-1,-1,-1,5.25,5.75,-1
48000023,2.60,2,-1,-1,-1,-1,3.75,4.75,-1
48000024,6.20,5.50,7.20,5.50,3.25,2.75,-1,-1,-1
48000025,-1,-1,-1,-1,-1,-1,-1,-1,-1
48000026,5.40,2.50,-1,-1,-1,-1,4,5,-1
48000027,4.80,4,-1,-1,-1,-1,4.50,5.50,-1
48000028,5.80,5.25,4.80,-1,-1,-1,4.25,7.75,7.75
48000029,4,4,-1,-1,-1,-1,7.25,6.25,-1
48000030,4,3.25,-1,-1,-1,-1,2.25,3.75,-1
48000031,7.80,4.50,5.60,2.75,7,6.50,-1,-1,-1
48000032,4.80,4.50,1.80,-1,-1,-1,3.50,5.75,7.50
48000033,5.40,5.75,4.60,-1,-1,-1,4.50,6.25,7.50
48000034,7.40,7,5.60,-1,-1,-1,7.75,7.50,8
48000035,6.40,5.50,3.20,-1,-1,-1,3.75,6,7.75
48000036,7,7,7.60,-1,-1,-1,3.75,5,8.75
48000037,3.60,5,-1,-1,-1,-1,5.75,6.50,-1
48000038,5.40,4.50,-1,-1,-1,-1,4.50,6.25,-1
48000039,4.20,4,-1,-1,-1,-1,3,4.50,-1
48000040,6.20,3.75,3.60,-1,-1,-1,6,5,8.50
48000041,4,5,-1,-1,-1,-1,6.25,4.75,-1
48000042,5.60,8,4.60,-1,-1,-1,8.25,8.25,8.25
48000043,5.40,7.50,-1,-1,-1,-1,5,7.75,9.75
48000044,7.40,5.25,6,6.25,5.50,3.75,-1,-1,-1
48000045,6.60,7.25,8,-1,-1,-1,5,6.25,8
48000046,7.40,4,-1,-1,-1,-1,4.75,6.50,-1
48000047,7.20,7,7.20,6.25,5.25,5,-1,-1,-1
48000048,5.60,5.50,3,5,4.75,4.50,-1,-1,-1
48000049,5.60,6.50,-1,-1,-1,-1,4.25,5,-1
48000050,5.80,5,-1,-1,-1,-1,3,5.25,-1
48000051,8.40,6,4.80,4.25,7,7,-1,-1,-1
48000052,4.20,3.25,3.40,-1,-1,-1,4,5.50,6
48000053,7.40,6.50,8.40,-1,-1,-1,6.25,7,9
48000054,7.40,5.75,5.60,8,6.25,3.25,-1,-1,-1
48000055,4.40,3.25,-1,-1,-1,-1,3.50,6,-1
48000056,5,5.75,4.20,6.25,3.75,4.25,-1,-1,-1
48000057,7.80,7.50,8.60,-1,-1,-1,8,6.25,8.50
48000058,7,6,5.60,6.25,6,4.50,-1,-1,-1
48000059,4.80,2.50,-1,-1,-1,-1,3.50,5,-1
48000060,4.40,5,5.40,-1,-1,-1,7.25,6.75,7.75
48000061,8.40,6.25,7.20,6.50,5,4.50,-1,-1,-1
48000062,7.80,6.50,6.60,8,6.75,5,-1,-1,-1
48000063,2.20,3.25,-1,-1,-1,-1,3,5.50,-1
48000064,6.80,5.50,7,6.25,6,5.50,-1,-1,-1
48000065,6.80,7.50,7.80,-1,-1,-1,5.75,5.25,7.50
48000066,7.40,4.50,6.40,6.50,6.50,4.75,-1,-1,-1
48000067,2.20,3.25,-1,-1,-1,-1,4,4.75,-1
48000068,4.40,2.75,-1,-1,-1,-1,5,7.25,-1
48000069,5,5,-1,-1,-1,-1,2,6.50,-1
48000070,7.40,7,8.60,-1,-1,-1,7.75,7,9
48000071,8,6.25,7,6.25,4.50,4,-1,-1,-1
48000072,7.80,7.50,8,-1,-1,-1,4,6.25,7
48000073,6.60,5.50,5,-1,-1,-1,3.25,3.75,5.25
48000074,5.40,5.75,-1,-1,-1,-1,6.25,6.50,-1
48000075,6,4,-1,-1,-1,-1,6.50,6.25,-1
48000076,6,6.50,5,5,5.50,5.25,-1,-1,-1
48000077,6.60,7,5.40,-1,-1,-1,5.50,7,7.50
48000078,6,6.50,4.40,6.25,6,6,-1,-1,-1
48000079,8.20,6,8.20,8.25,6.25,4.50,-1,-1,-1
48000080,4.60,3,-1,-1,-1,-1,5.25,6.50,-1
48000081,4.60,2.50,-1,-1,-1,-1,3.50,3.50,-1
48000082,6.80,7.25,6.80,3.50,4.75,4.25,-1,-1,-1
48000083,5.40,5,-1,-1,-1,-1,2.25,4.75,-1
48000084,5.80,5.50,4.60,6.25,5.25,4.75,-1,-1,-1
48000085,7,5.50,7,2.75,3.25,3,-1,-1,-1
48000086,5.80,7.25,7.80,-1,-1,-1,3.75,8.25,8.25
48000087,7,8.25,6,5.25,5,6.75,-1,-1,-1
48000088,3,4.50,-1,-1,-1,-1,5,4.50,-1
48000090,4.60,3,-1,-1,-1,-1,2.25,5,-1
48000091,4,3.25,-1,-1,-1,-1,2.50,5.25,-1
48000092,4.40,3.75,-1,-1,-1,-1,4.25,5.25,-1
48000093,6,7,8.40,-1,-1,-1,4.50,7,8.25
48000094,7.60,5.50,8,6.75,5.50,5.50,-1,-1,-1
48000095,4.40,3.50,-1,-1,-1,-1,5,6.75,-1
48000096,5.20,4.25,-1,-1,-1,-1,5.25,7.50,-1
48000097,5,6.25,-1,-1,-1,-1,6.50,6.75,-1
48000098,6.40,5,-1,-1,-1,-1,5,6.50,-1
48000099,5,3.75,4.40,3.50,3.50,3.50,-1,-1,-1
48000100,4.40,3.50,-1,-1,-1,-1,5.25,5.50,-1
48000101,6.80,5,-1,-1,-1,-1,5.50,6.50,-1
48000102,3.60,3,-1,-1,-1,-1,2.25,4.75,-1
48000103,6.80,5.50,4.80,5,5.25,5.25,-1,-1,-1
48000104,7.40,5,8,7,5,3.75,-1,-1,-1
48000105,4.80,5.25,3.60,3,4.25,4.25,-1,-1,-1
48000106,7.60,6,4.80,6,6.75,3,4,6.25,7
48000107,2.20,4,-1,-1,-1,-1,4.50,6,-1
48000108,1.60,4,-1,-1,-1,-1,5,4.75,-1
48000109,5.20,6,3.40,-1,-1,-1,5,5.50,7.25
48000110,7.40,6.25,5,6.25,4,4,-1,-1,-1
48000111,5.40,4.50,-1,-1,-1,-1,2.75,4.50,-1
48000112,4,4.25,-1,-1,-1,-1,2.75,4.75,-1
48000113,4.60,4.25,-1,-1,-1,-1,3.75,5.25,-1
48000114,4.20,1.75,-1,-1,-1,-1,3.25,4.25,-1
48000115,3.20,1.25,-1,-1,-1,-1,3.25,4.75,-1
48000116,6.20,6.25,6.20,-1,-1,-1,6.25,7.50,8.50
48000117,6.40,5.75,5.40,4.75,4.75,4.75,-1,-1,-1
48000118,2,3.25,-1,-1,-1,-1,3.25,7.25,-1
48000119,2.80,4.50,-1,-1,-1,-1,3.50,4.75,-1
