25000001,Toán,8.40,Ngữ văn,8.00,Ngoại ngữ,10.00,Lịch sử,8.75,Địa lý,8.50,Giáo dục công dân,9.50
25000002,Toán,9.00,Ngữ văn,8.50,Ngoại ngữ,9.80,Lịch sử,8.75,Địa lý,8.75,Giáo dục công dân,9.25
25000003,Toán,8.80,Ngữ văn,9.00,Ngoại ngữ,9.40,Lịch sử,4.50,Địa lý,8.50,Giáo dục công dân,9.25
25000004,Toán,8.20,Ngữ văn,8.00,Ngoại ngữ,10.00,Lịch sử,7.50,Địa lý,8.75,Giáo dục công dân,9.25
25000005,Toán,9.20,Ngữ văn,9.00,Ngoại ngữ,9.40,Lịch sử,7.00,Địa lý,7.50,Giáo dục công dân,10.00
25000006,Toán,9.00,Ngữ văn,7.50,Ngoại ngữ,9.60,Lịch sử,5.75,Địa lý,7.75,Giáo dục công dân,9.50
25000007,Toán,9.00,Ngữ văn,6.75,Ngoại ngữ,8.60,Vật lý,6.75,Hóa học,8.25,Sinh học,8.25
25000008,Toán,8.60,Ngữ văn,7.75,Ngoại ngữ,9.40,Lịch sử,6.50,Địa lý,8.75,Giáo dục công dân,10.00
25000009,Toán,7.00,Ngữ văn,8.00,Ngoại ngữ,7.80,Lịch sử,8.75,Địa lý,7.75,Giáo dục công dân,8.25
25000010,Toán,8.00,Ngữ văn,8.00,Ngoại ngữ,9.80,Lịch sử,5.25,Địa lý,7.00,Giáo dục công dân,8.50
25000011,Toán,8.80,Ngữ văn,8.50,Ngoại ngữ,9.80,Lịch sử,8.00,Địa lý,8.50,Giáo dục công dân,9.50
25000012,Toán,7.40,Ngữ văn,6.50,Ngoại ngữ,7.20,Lịch sử,5.25,Địa lý,8.25,Giáo dục công dân,9.25
25000013,Toán,8.80,Ngữ văn,8.00,Ngoại ngữ,10.00,Lịch sử,6.25,Địa lý,7.75,Giáo dục công dân,9.50
25000014,Toán,8.20,Ngữ văn,7.50,Ngoại ngữ,4.80,Vật lý,4.75,Hóa học,9.00,Sinh học,8.75
25000015,Toán,9.40,Ngữ văn,7.25,Ngoại ngữ,9.80,Vật lý,9.25,Hóa học,5.75,Sinh học,6.75
25000016,Toán,9.20,Ngữ văn,5.75,Ngoại ngữ,9.00,Vật lý,8.50,Hóa học,8.75,Sinh học,9.50
25000017,Toán,7.20,Ngữ văn,8.25,Ngoại ngữ,8.20,Lịch sử,3.00,Địa lý,6.50,Giáo dục công dân,9.25
25000018,Toán,9.00,Ngữ văn,6.75,Ngoại ngữ,6.40,Vật lý,6.50,Hóa học,8.25,Sinh học,9.50
25000019,Toán,9.40,Ngữ văn,8.00,Ngoại ngữ,9.60,Lịch sử,6.75,Địa lý,7.50,Giáo dục công dân,9.75
25000020,Toán,9.20,Ngữ văn,5.75,Ngoại ngữ,8.60,Vật lý,8.75,Hóa học,8.25,Sinh học,8.25
25000021,Toán,8.60,Ngữ văn,8.75,Ngoại ngữ,9.20,Lịch sử,9.00,Địa lý,9.25,Giáo dục công dân,9.75
25000022,Toán,8.60,Ngữ văn,7.75,Ngoại ngữ,9.20,Vật lý,5.75,Hóa học,4.50,Sinh học,8.25
