30000001,Toán,6.80,Ngữ văn,6.50,Ngoại ngữ,8.40,Lịch sử,6.00,Địa lý,8.50,Giáo dục công dân,9.00
30000002,Toán,8.60,Ngữ văn,7.50,Ngoại ngữ,7.60,Lịch sử,4.75,Địa lý,8.25,Giáo dục công dân,9.25
30000003,Toán,4.20,Ngữ văn,7.25,Ngoại ngữ,5.40,Lịch sử,7.75,Địa lý,8.00,Giáo dục công dân,8.50
30000004,Toán,5.80,Ngữ văn,7.25,Ngoại ngữ,5.40,Lịch sử,5.50,Địa lý,8.50,Giáo dục công dân,10.00
30000005,Toán,9.00,Ngữ văn,8.25,Ngoại ngữ,8.80,Vật lý,6.25,Hóa học,8.25,Sinh học,9.75
30000006,Toán,6.80,Ngữ văn,6.00,Ngoại ngữ,4.20,Vật lý,6.00,Hóa học,7.50,Sinh học,4.75
30000007,Toán,6.40,Ngữ văn,6.75,Ngoại ngữ,4.80,Vật lý,3.25,Hóa học,4.50,Sinh học,3.75
30000008,Toán,6.80,Ngữ văn,8.00,Ngoại ngữ,5.20,Lịch sử,3.00,Địa lý,6.00,Giáo dục công dân,6.75
30000009,Toán,9.20,Ngữ văn,7.50,Ngoại ngữ,8.40,Vật lý,8.25,Hóa học,4.00,Sinh học,5.25
30000010,Toán,8.20,Ngữ văn,7.00,Ngoại ngữ,4.20,Vật lý,7.75,Hóa học,7.00,Sinh học,3.50
30000011,Toán,7.00,Ngữ văn,7.75,Ngoại ngữ,4.00,Lịch sử,8.00,Địa lý,7.25,Giáo dục công dân,9.00
30000012,Toán,7.60,Ngữ văn,6.75,Ngoại ngữ,5.60,Lịch sử,3.75,Địa lý,6.75,Giáo dục công dân,9.50
30000013,Toán,6.20,Ngữ văn,9.00,Ngoại ngữ,3.80,Lịch sử,3.00,Địa lý,6.75,Giáo dục công dân,8.75
30000014,Toán,6.20,Ngữ văn,7.25,Ngoại ngữ,5.60,Lịch sử,3.75,Địa lý,6.00,Giáo dục công dân,7.75
30000015,Toán,8.20,Ngữ văn,8.50,Ngoại ngữ,8.80,Lịch sử,7.75,Địa lý,9.00,Giáo dục công dân,10.00
30000016,Toán,7.00,Ngữ văn,6.25,Ngoại ngữ,3.40,Vật lý,5.25,Hóa học,8.25,Sinh học,9.25
30000017,Toán,8.20,Ngữ văn,7.25,Ngoại ngữ,7.00,Lịch sử,5.25,Địa lý,7.25,Giáo dục công dân,9.25
30000018,Toán,7.60,Ngữ văn,7.75,Ngoại ngữ,7.80,Lịch sử,5.25,Địa lý,7.50,Giáo dục công dân,9.50
30000019,Toán,4.80,Ngữ văn,7.75,Ngoại ngữ,8.40,Lịch sử,7.50,Địa lý,8.25,Giáo dục công dân,8.50
30000020,Toán,7.60,Ngữ văn,8.25,Ngoại ngữ,5.80,Vật lý,5.75,Hóa học,8.00,Sinh học,8.00
30000021,Toán,8.40,Ngữ văn,8.00,Ngoại ngữ,5.80,Lịch sử,9.25,Địa lý,9.50,Giáo dục công dân,9.75
30000022,Toán,7.40,Ngữ văn,8.25,Ngoại ngữ,8.40,Vật lý,6.75,Hóa học,9.00,Sinh học,10.00
30000023,Toán,7.80,Ngữ văn,7.25,Ngoại ngữ,7.60,Lịch sử,5.50,Địa lý,9.00,Giáo dục công dân,9.75
30000024,Toán,8.00,Ngữ văn,8.00,Ngoại ngữ,6.80,Lịch sử,9.00,Địa lý,7.25,Giáo dục công dân,9.00
30000025,Toán,7.40,Ngữ văn,8.50,Ngoại ngữ,8.00,Lịch sử,7.00,Địa lý,8.25,Giáo dục công dân,9.25
30000026,Toán,9.00,Ngữ văn,8.00,Ngoại ngữ,9.60,Vật lý,9.00,Hóa học,6.00,Sinh học,5.75
30000027,Toán,8.20,Ngữ văn,7.75,Ngoại ngữ,8.60,Vật lý,7.50,Hóa học,8.75,Sinh học,9.75
30000028,Toán,6.00,Ngữ văn,8.00,Ngoại ngữ,4.80,Lịch sử,5.50,Địa lý,9.00,Giáo dục công dân,9.25
