12000001,Toán,4.60,Ngữ văn,5.50,Lịch sử,4.00,Địa lý,6.00
12000002,Toán,8.00,Ngữ văn,8.00,Ngoại ngữ,9.80,Lịch sử,8.50,Địa lý,7.75,Giáo dục công dân,9.50
12000003,Toán,8.60,Ngữ văn,6.50,Ngoại ngữ,7.60,Vật lý,5.75,Hóa học,8.50,Sinh học,8.75
12000004,Toán,8.20,Ngữ văn,6.25,Ngoại ngữ,9.20,Vật lý,6.50,Hóa học,6.25,Sinh học,4.50
12000005,Toán,9.00,Ngữ văn,5.00,Ngoại ngữ,7.80,Vật lý,8.25,Hóa học,8.75,Sinh học,6.00
12000006,Toán,8.40,Ngữ văn,8.75,Ngoại ngữ,9.20,Lịch sử,4.75,Địa lý,7.25,Giáo dục công dân,7.25
12000007,Toán,8.80,Ngữ văn,4.50,Ngoại ngữ,8.00,Vật lý,8.50,Hóa học,4.75,Sinh học,2.50
12000008,Toán,8.60,Ngữ văn,4.00,Ngoại ngữ,9.40,Vật lý,8.25,Hóa học,8.50,Sinh học,5.25
12000009,Toán,9.20,Ngữ văn,3.75,Ngoại ngữ,7.40,Vật lý,8.75,Hóa học,8.75,Sinh học,4.50
12000010,Toán,6.60,Ngữ văn,7.75,Ngoại ngữ,5.20,Lịch sử,8.75,Địa lý,8.50,Giáo dục công dân,7.75
12000011,Toán,7.40,Ngữ văn,6.00,Ngoại ngữ,5.00,Vật lý,3.00,Hóa học,4.75,Sinh học,2.50
12000012,Toán,8.40,Ngữ văn,6.00,Ngoại ngữ,6.40,Vật lý,8.25,Hóa học,8.00,Sinh học,7.00
12000013,Toán,7.20,Ngữ văn,6.00,Ngoại ngữ,5.00,Vật lý,7.50,Hóa học,8.00,Sinh học,5.00
12000014,Toán,7.40,Ngữ văn,7.25,Ngoại ngữ,3.00,Vật lý,2.50,Hóa học,7.50,Sinh học,7.25
12000015,Toán,9.20,Ngữ văn,4.50,Ngoại ngữ,5.80,Vật lý,7.75,Hóa học,8.00,Sinh học,5.75
12000016,Toán,3.20,Ngữ văn,6.00,Lịch sử,3.75,Địa lý,5.25
12000017,Toán,8.60,Ngữ văn,8.25,Ngoại ngữ,9.40,Lịch sử,5.75,Địa lý,6.50,Giáo dục công dân,9.00
12000018,Toán,2.80,Ngữ văn,5.00,Lịch sử,2.00,Địa lý,2.75
12000019,Toán,8.60,Ngữ văn,3.75,Ngoại ngữ,7.80,Vật lý,7.25,Hóa học,7.25,Sinh học,4.25
12000020,Toán,8.40,Ngữ văn,7.25,Ngoại ngữ,7.20,Lịch sử,5.50,Địa lý,7.75,Giáo dục công dân,9.00
12000021,Toán,6.20,Ngữ văn,7.50,Ngoại ngữ,8.80,Lịch sử,6.25,Địa lý,7.50,Giáo dục công dân,9.00
