32000001,Toán,6.60,Ngữ văn,6.50,Ngoại ngữ,3.40,Lịch sử,7.00,Địa lý,7.50,Giáo dục công dân,7.25
32000002,Toán,6.60,Ngữ văn,4.25,Ngoại ngữ,5.80,Vật lý,5.50,Hóa học,7.25,Sinh học,4.25
32000003,Toán,5.80,Vật lý,5.50,Hóa học,2.50
32000004,Toán,7.80,Ngữ văn,4.00,Vật lý,7.00,Hóa học,7.25,Sinh học,5.50
32000005,Toán,5.60,Ngữ văn,6.00,Ngoại ngữ,5.60,Lịch sử,3.50,Địa lý,6.00,Giáo dục công dân,7.50
32000006,Toán,6.80,Ngữ văn,6.00,Ngoại ngữ,2.60,Lịch sử,7.25,Địa lý,8.75,Giáo dục công dân,9.50
32000007,Toán,7.00,Ngữ văn,6.50,Ngoại ngữ,4.20,Lịch sử,6.00,Địa lý,7.50,Giáo dục công dân,8.50
32000008,Toán,4.40,Ngữ văn,5.75,Ngoại ngữ,1.80,Lịch sử,3.00,Địa lý,7.00,Giáo dục công dân,7.50
32000009,Toán,5.00,Ngữ văn,5.75,Ngoại ngữ,4.60,Lịch sử,6.50,Địa lý,7.50,Giáo dục công dân,9.00
32000010,Toán,6.60,Ngữ văn,4.00,Ngoại ngữ,2.40,Lịch sử,4.00,Địa lý,7.50,Giáo dục công dân,8.50
32000011,Toán,6.00,Ngữ văn,6.50,Ngoại ngữ,8.00,Vật lý,4.00,Hóa học,3.25,Sinh học,3.75
32000012,Toán,6.60,Ngữ văn,4.25,Lịch sử,4.75,Địa lý,6.00
32000013,Toán,8.80,Ngữ văn,5.25,Ngoại ngữ,9.40,Vật lý,7.75,Hóa học,2.75,Sinh học,4.25
32000014,Toán,5.40,Ngữ văn,6.50,Ngoại ngữ,3.80,Lịch sử,7.00,Địa lý,7.25,Giáo dục công dân,9.25
32000015,Toán,6.20,Ngữ văn,6.00,Ngoại ngữ,3.60,Vật lý,4.25,Hóa học,4.75,Sinh học,3.75
32000016,Toán,7.20,Ngữ văn,6.25,Ngoại ngữ,5.80,Vật lý,4.50,Hóa học,7.50,Sinh học,7.25
32000017,Toán,4.20,Ngữ văn,2.75,Ngoại ngữ,3.00,Lịch sử,2.50,Địa lý,6.25,Giáo dục công dân,5.50
32000018,Toán,5.60,Ngữ văn,5.75,Ngoại ngữ,4.80,Lịch sử,7.50,Địa lý,7.50,Giáo dục công dân,8.75
32000019,Toán,5.20,Ngữ văn,4.75,Ngoại ngữ,3.60,Lịch sử,4.50,Địa lý,6.50,Giáo dục công dân,6.75
32000020,Toán,8.00,Ngữ văn,6.75,Ngoại ngữ,7.20,Lịch sử,4.25,Địa lý,7.00,Giáo dục công dân,8.25
32000021,Toán,7.00,Ngữ văn,7.00,Ngoại ngữ,6.80,Lịch sử,1.75,Địa lý,6.25,Giáo dục công dân,7.75
32000022,Toán,7.80,Ngữ văn,7.00,Ngoại ngữ,8.60,Vật lý,7.75,Hóa học,4.25,Sinh học,4.75
32000023,Toán,8.60,Ngữ văn,5.50,Ngoại ngữ,9.20,Vật lý,8.75,Hóa học,7.00,Sinh học,5.50
32000024,Toán,6.80,Ngữ văn,7.50,Ngoại ngữ,5.40,Lịch sử,6.75,Địa lý,8.25,Giáo dục công dân,8.75
32000025,Toán,8.00,Ngữ văn,5.75,Ngoại ngữ,8.00,Vật lý,7.75,Hóa học,3.75,Sinh học,3.50
32000026,Toán,5.20,Ngữ văn,6.50,Ngoại ngữ,4.40,Lịch sử,6.25,Địa lý,7.25,Giáo dục công dân,7.50
32000027,Toán,7.40,Ngữ văn,5.25,Ngoại ngữ,4.80,Vật lý,6.00,Hóa học,5.75,Sinh học,5.25
