50002527,Toán,7.40,Ngữ văn,6.50,Ngoại ngữ,5.60,Vật lý,7.75,Hóa học,6.75,Sinh học,5.00
50002528,Toán,6.20,Ngữ văn,4.50,Ngoại ngữ,5.00,Lịch sử,5.00,Địa lý,7.50,Giáo dục công dân,8.00
50002529,Toán,4.20,Ngữ văn,5.50,Ngoại ngữ,3.80,Lịch sử,5.25,Địa lý,5.75,Giáo dục công dân,8.00
50002530,Toán,4.40,Ngữ văn,5.00,Ngoại ngữ,3.40,Vật lý,6.25,Hóa học,2.25,Sinh học,3.75
50002531,Toán,6.80,Ngữ văn,7.00,Ngoại ngữ,7.20,Lịch sử,4.00,Địa lý,7.25,Giáo dục công dân,9.25
50002532,Toán,5.60,Ngữ văn,7.00,Ngoại ngữ,3.80,Lịch sử,2.25,Địa lý,5.50,Giáo dục công dân,8.25
50002533,Toán,7.60,Ngữ văn,7.50,Ngoại ngữ,6.80,Vật lý,8.25,Hóa học,7.00,Sinh học,6.25
50002534,Toán,8.20,Ngữ văn,7.25,Ngoại ngữ,7.00,Lịch sử,4.75,Địa lý,8.00,Giáo dục công dân,9.50
50002535,Toán,5.80,Ngữ văn,6.25,Ngoại ngữ,5.00,Lịch sử,6.00,Địa lý,6.75,Giáo dục công dân,8.75
50002536,Toán,6.20,Ngữ văn,7.50,Ngoại ngữ,5.40,Lịch sử,7.75,Địa lý,8.75,Giáo dục công dân,9.75
50002537,Toán,8.40,Ngữ văn,7.75,Ngoại ngữ,8.20,Vật lý,5.25,Hóa học,9.00,Sinh học,9.75
50002538,Toán,1.80,Ngữ văn,5.50,Ngoại ngữ,4.40,Lịch sử,3.50,Địa lý,4.50,Giáo dục công dân,6.25
50002539,Toán,5.40,Ngữ văn,6.25,Ngoại ngữ,3.80,Vật lý,4.00,Hóa học,4.00,Sinh học,4.25
50002540,Toán,7.80,Ngữ văn,7.25,Ngoại ngữ,5.60,Vật lý,7.25,Hóa học,8.50,Sinh học,4.25
50002541,Toán,6.20,Ngữ văn,7.75,Ngoại ngữ,7.40,Lịch sử,8.25,Địa lý,7.25,Giáo dục công dân,9.50
50002542,Toán,8.20,Ngữ văn,6.75,Ngoại ngữ,6.00,Vật lý,5.00,Hóa học,6.25,Sinh học,5.00
50002543,Toán,6.20,Ngữ văn,7.00,Ngoại ngữ,6.20,Lịch sử,5.75,Địa lý,6.50,Giáo dục công dân,6.75
50002544,Toán,6.20,Ngữ văn,7.00,Ngoại ngữ,6.60,Lịch sử,3.75,Địa lý,8.25,Giáo dục công dân,9.50
50002545,Toán,5.60,Ngữ văn,7.50,Ngoại ngữ,3.60,Lịch sử,8.50,Địa lý,9.25,Giáo dục công dân,9.00
50002546,Toán,5.60,Ngữ văn,5.00,Lịch sử,3.75,Địa lý,5.00
50002547,Toán,5.80,Ngữ văn,7.75,Ngoại ngữ,5.40,Lịch sử,4.00,Địa lý,8.25,Giáo dục công dân,9.00
50002548,Toán,7.80,Ngữ văn,7.50,Ngoại ngữ,4.40,Vật lý,7.25,Hóa học,7.75,Sinh học,6.25
50002549,Toán,8.00,Ngữ văn,6.00,Ngoại ngữ,5.80,Vật lý,6.00,Hóa học,6.50,Sinh học,4.00
50002550,Toán,7.20,Ngữ văn,6.50,Ngoại ngữ,7.40,Vật lý,6.00,Hóa học,5.75,Sinh học,6.25
50002551,Toán,7.60,Ngữ văn,5.50,Ngoại ngữ,4.80,Lịch sử,7.50,Địa lý,8.00,Giáo dục công dân,9.00
50002552,Toán,5.40,Ngữ văn,6.50,Ngoại ngữ,2.40,Lịch sử,2.75,Địa lý,6.25,Giáo dục công dân,7.75
50002553,Toán,6.00,Ngữ văn,7.00,Ngoại ngữ,5.40,Lịch sử,3.50,Địa lý,6.75,Giáo dục công dân,8.25
50002554,Toán,4.00,Ngữ văn,6.00,Ngoại ngữ,3.80,Lịch sử,6.75,Địa lý,7.50,Giáo dục công dân,7.25
50002555,Toán,7.60,Ngữ văn,7.25,Ngoại ngữ,9.20,Lịch sử,6.50,Địa lý,8.00,Giáo dục công dân,9.00
50002556,Toán,7.60,Ngữ văn,7.50,Ngoại ngữ,9.20,Vật lý,8.25,Hóa học,7.75,Sinh học,4.50
50002557,Toán,5.60,Ngữ văn,6.50,Ngoại ngữ,3.00,Lịch sử,5.00,Địa lý,6.25,Giáo dục công dân,7.00
50002558,Toán,6.00,Ngữ văn,5.50,Ngoại ngữ,4.20,Vật lý,6.25,Hóa học,5.75,Sinh học,5.25
50002559,Toán,9.20,Ngữ văn,6.50,Ngoại ngữ,4.60,Vật lý,8.50,Hóa học,8.25,Sinh học,6.25
50002560,Toán,4.40,Ngữ văn,7.25,Ngoại ngữ,3.80,Lịch sử,8.00,Địa lý,8.50,Giáo dục công dân,9.75
50002561,Toán,8.20,Ngữ văn,5.50,Ngoại ngữ,4.60,Lịch sử,5.25,Địa lý,8.00,Giáo dục công dân,9.25
50002562,Toán,6.60,Ngữ văn,6.75,Ngoại ngữ,5.00,Vật lý,6.25,Hóa học,3.50,Sinh học,4.50
50002563,Toán,6.20,Ngữ văn,6.25,Lịch sử,7.25,Địa lý,8.00
