19000001,Toán,9,Ngữ văn,8.75,Ngoại ngữ,10,Vật lý,8.25,Hóa học,6.5,Sinh học,7.5
19000002,Toán,8.6,Ngữ văn,7.75,Ngoại ngữ,10,Vật lý,8.5,Hóa học,5.5,Sinh học,5.75
19000003,Toán,7.6,Ngữ văn,9.25,Ngoại ngữ,9.6,Lịch sử,7.5,Địa lý,9,Giáo dục công dân,9.25
19000004,Toán,8.2,Ngữ văn,9.5,Ngoại ngữ,9.8,Lịch sử,6.25,Địa lý,8.75,Giáo dục công dân,8.25
19000005,Toán,7.4,Ngữ văn,8.75,Ngoại ngữ,7.8,Lịch sử,10,Địa lý,9.5,Giáo dục công dân,9.25
19000006,Toán,8.6,Ngữ văn,9,Ngoại ngữ,9.8,Vật lý,7.25,Hóa học,4,Sinh học,4.75
19000007,Toán,9,Ngữ văn,7,Ngoại ngữ,9.4,Vật lý,8.25,Hóa học,8,Sinh học,5
19000008,Toán,8.4,Ngữ văn,6.25,Ngoại ngữ,8.6,Vật lý,6.5,Hóa học,8.25,Sinh học,8.75
19000009,Toán,9.2,Ngữ văn,9,Ngoại ngữ,9.8,Lịch sử,6,Địa lý,8.75,Giáo dục công dân,9.5
19000010,Toán,8.6,Ngữ văn,8.75,Ngoại ngữ,10,Lịch sử,6.5,Địa lý,7.75,Giáo dục công dân,9.5
19000011,Toán,8.6,Ngữ văn,6,Ngoại ngữ,9.2,Vật lý,7.5,Hóa học,2.75,Sinh học,3.5
19000012,Toán,8.2,Ngữ văn,9.25,Ngoại ngữ,9.6,Lịch sử,6.5,Địa lý,7.25,Giáo dục công dân,8.5
19000013,Toán,6.2,Ngữ văn,8.75,Ngoại ngữ,10,Lịch sử,9.5,Địa lý,9.75,Giáo dục công dân,9.5
19000014,Toán,9.4,Ngữ văn,7.75,Ngoại ngữ,10,Vật lý,8.5,Hóa học,5.25,Sinh học,6
19000015,Toán,6.8,Ngữ văn,7.5,Ngoại ngữ,7.6,Lịch sử,2.25,Địa lý,6,Giáo dục công dân,7
19000016,Toán,8.4,Ngữ văn,5.75,Ngoại ngữ,5.8,Vật lý,6.5,Hóa học,9.25,Sinh học,9.25
19000017,Toán,9,Ngữ văn,5.75,Ngoại ngữ,8.6,Vật lý,7.25,Hóa học,6.75,Sinh học,5
19000018,Toán,8,Ngữ văn,9.25,Ngoại ngữ,9.6,Lịch sử,5.75,Địa lý,7.5,Giáo dục công dân,7.5
19000019,Toán,8.8,Ngữ văn,8,Ngoại ngữ,8.8,Vật lý,5.75,Hóa học,8.5,Sinh học,9.25
19000020,Toán,8.8,Ngữ văn,7.75,Ngoại ngữ,9,Vật lý,7.5,Hóa học,7,Sinh học,6.5
19000021,Toán,9,Ngữ văn,5.25,Ngoại ngữ,8.8,Vật lý,8,Hóa học,8.25,Sinh học,2.75
19000022,Toán,8.4,Ngữ văn,9.25,Ngoại ngữ,9.8,Lịch sử,6.25,Địa lý,8.5,Giáo dục công dân,9.5
19000023,Toán,6.2,Ngữ văn,7.75,Lịch sử,4.75,Địa lý,7.25,Giáo dục công dân,8.5,,
19000024,Toán,7.4,Ngữ văn,9,Lịch sử,8,Địa lý,9.25,Giáo dục công dân,8.75,,
19000025,Toán,8.2,Ngữ văn,8.75,Ngoại ngữ,9.4,Lịch sử,5.5,Địa lý,7.5,Giáo dục công dân,8.5
19000026,Toán,9.2,Ngữ văn,6.5,Ngoại ngữ,8.2,Vật lý,8.5,Hóa học,8.5,Sinh học,4
19000027,Toán,7.6,Ngữ văn,9.5,Ngoại ngữ,7.4,Lịch sử,10,Địa lý,9.5,Giáo dục công dân,9.75
19000028,Toán,8.2,Ngữ văn,9,Ngoại ngữ,9.4,Lịch sử,4.25,Địa lý,6,Giáo dục công dân,7.25
19000029,Toán,8.2,Ngữ văn,7.5,Ngoại ngữ,10,Vật lý,7,Hóa học,8.25,Sinh học,6.5
19000030,Toán,8.8,Ngữ văn,9,Ngoại ngữ,9.8,Lịch sử,6.5,Địa lý,8.5,Giáo dục công dân,9.5
19000031,Toán,7.4,Ngữ văn,8.5,Ngoại ngữ,9.8,Lịch sử,6,Địa lý,9.25,Giáo dục công dân,9.25
19000032,Toán,9.4,Ngữ văn,9,Ngoại ngữ,10,Lịch sử,7.75,Địa lý,9.25,Giáo dục công dân,9.5
19000033,Toán,7.2,Ngữ văn,9.25,Ngoại ngữ,8.2,Lịch sử,9.75,Địa lý,9.25,Giáo dục công dân,9.5
19000034,Toán,9,Ngữ văn,7.75,Ngoại ngữ,9.8,Lịch sử,7.25,Địa lý,8.5,Giáo dục công dân,9.25
19000035,Toán,8.6,Ngữ văn,6,Ngoại ngữ,9.6,Vật lý,8,Hóa học,3.5,Sinh học,3.25
19000036,Toán,8.6,Ngữ văn,4.25,Ngoại ngữ,9.6,Vật lý,9,Hóa học,3.75,Sinh học,2.75
19000037,Toán,8,Ngữ văn,8.75,Ngoại ngữ,9.4,Lịch sử,8,Địa lý,8.75,Giáo dục công dân,9.5
19000038,Toán,8.6,Ngữ văn,6,Ngoại ngữ,9.6,Vật lý,8.25,Hóa học,5.75,Sinh học,5.25
19000039,Toán,8.6,Ngữ văn,7.25,Ngoại ngữ,10,Vật lý,9,Hóa học,5.25,Sinh học,6
19000040,Toán,9,Ngữ văn,7.5,Vật lý,9,Hóa học,8.75,Sinh học,7.25,,
19000041,Toán,8.2,Ngữ văn,8.5,Ngoại ngữ,9.2,Vật lý,8,Hóa học,3,Sinh học,4.25
19000042,Toán,7.4,Ngữ văn,8.75,Ngoại ngữ,9,Lịch sử,5.75,Địa lý,9.25,Giáo dục công dân,8.5
19000043,Toán,9,Ngữ văn,8.25,Ngoại ngữ,7.6,Vật lý,8.75,Hóa học,8.5,Sinh học,8.75
19000044,Toán,8.2,Ngữ văn,9,Ngoại ngữ,9.6,Lịch sử,7.75,Địa lý,8.25,Giáo dục công dân,9.5
19000045,Toán,8.2,Ngữ văn,7,Ngoại ngữ,9.2,Lịch sử,5,Địa lý,5.5,Giáo dục công dân,9.5
19000046,Toán,8.8,Ngữ văn,6.25,Ngoại ngữ,5.2,Vật lý,4,Hóa học,8.75,Sinh học,9
19000047,Toán,8.2,Ngữ văn,7.5,Ngoại ngữ,9.8,Lịch sử,4.25,Địa lý,7.25,Giáo dục công dân,8
19000048,Toán,9,Ngữ văn,6,Ngoại ngữ,7.8,Vật lý,7.5,Hóa học,7.25,Sinh học,5
19000049,Toán,9.2,Ngữ văn,6.5,Ngoại ngữ,8.4,Vật lý,8.75,Hóa học,9.75,Sinh học,6.5
19000051,Toán,4,Ngữ văn,7.75,Ngoại ngữ,8.8,Lịch sử,7.25,Địa lý,8.75,Giáo dục công dân,7.75
19000052,Toán,8,Ngữ văn,6.75,Vật lý,7.5,Hóa học,7.75,Sinh học,4,,
19000053,Toán,9.6,Ngữ văn,8.5,Ngoại ngữ,9.4,Lịch sử,6.25,Địa lý,7.5,Giáo dục công dân,9.25
19000055,Toán,7.4,Ngữ văn,9,Ngoại ngữ,9.4,Lịch sử,5.5,Địa lý,8.5,Giáo dục công dân,9.5
19000056,Toán,8,Ngữ văn,7.25,Ngoại ngữ,8.8,Vật lý,5.25,Hóa học,8.5,Sinh học,3
19000057,Toán,9.2,Ngữ văn,5.5,Ngoại ngữ,7.6,Vật lý,8.75,Hóa học,8.75,Sinh học,3.5
19000058,Toán,7.2,Ngữ văn,7.5,Ngoại ngữ,6.4,Lịch sử,4.25,Địa lý,6,Giáo dục công dân,6.75
19000059,Toán,6.6,Ngữ văn,9,Ngoại ngữ,8.6,Lịch sử,5,Địa lý,7.5,Giáo dục công dân,8.75
19000060,Toán,8.4,Ngữ văn,8.75,Lịch sử,8.75,Địa lý,9.25,Giáo dục công dân,9.75,,
19000061,Toán,8,Ngữ văn,9.25,Ngoại ngữ,9.4,Lịch sử,5.25,Địa lý,6.75,Giáo dục công dân,8
19000062,Toán,6.2,Ngữ văn,9.25,Ngoại ngữ,7,Lịch sử,9.5,Địa lý,9.25,Giáo dục công dân,10
19000063,Toán,9.4,Ngữ văn,8.75,Ngoại ngữ,8.8,Lịch sử,6.25,Địa lý,8.5,Giáo dục công dân,9
19000064,Toán,5.8,Ngữ văn,8,Ngoại ngữ,5.6,Lịch sử,4,Địa lý,7.5,Giáo dục công dân,8
19000065,Toán,8.6,Ngữ văn,8,Ngoại ngữ,8.6,Vật lý,4.5,Hóa học,9,Sinh học,9.5
19000066,Toán,8.8,Ngữ văn,7,Ngoại ngữ,7.6,Vật lý,5,Hóa học,8.25,Sinh học,9.25
19000067,Toán,9.2,Ngữ văn,5,Ngoại ngữ,9.4,Vật lý,9.75,Hóa học,5,Sinh học,3.75
19000068,Toán,8.4,Ngữ văn,7.5,Ngoại ngữ,7.8,Vật lý,5,Hóa học,8.25,Sinh học,9
