46000001,Toán,8.20,Ngữ văn,7.75,Ngoại ngữ,8.60,Lịch sử,7.50,Địa lý,7.75,Giáo dục công dân,9.75
46000002,Toán,5.20,Ngữ văn,5.75,Lịch sử,3.50,Địa lý,6.75
46000003,Toán,7.80,Ngữ văn,7.50,Ngoại ngữ,6.60,Vật lý,7.50,Hóa học,8.00,Sinh học,2.50
46000004,Toán,8.40,Ngữ văn,6.25,Ngoại ngữ,6.80,Lịch sử,8.00,Địa lý,9.25,Giáo dục công dân,9.75
46000005,Toán,8.00,Ngữ văn,7.00,Ngoại ngữ,7.20,Lịch sử,4.50,Địa lý,7.75,Giáo dục công dân,8.25
46000006,Toán,7.80,Ngữ văn,7.75,Ngoại ngữ,6.40,Vật lý,7.50,Hóa học,7.00,Sinh học,7.00
46000007,Toán,7.80,Ngữ văn,7.50,Ngoại ngữ,9.80,Lịch sử,6.25,Địa lý,6.25,Giáo dục công dân,8.50
46000008,Toán,8.00,Ngữ văn,6.50,Ngoại ngữ,9.00,Vật lý,6.00,Hóa học,7.00,Sinh học,5.50
46000009,Toán,8.60,Ngữ văn,7.25,Ngoại ngữ,6.40,Vật lý,8.00,Hóa học,8.75,Sinh học,7.00
46000010,Toán,7.80,Ngữ văn,7.00,Ngoại ngữ,5.00,Vật lý,7.50,Hóa học,7.75,Sinh học,6.25
46000011,Toán,8.20,Ngữ văn,6.75,Ngoại ngữ,9.60,Vật lý,7.75,Hóa học,6.25,Sinh học,6.25
46000012,Toán,6.20,Ngữ văn,4.00,Lịch sử,5.75,Địa lý,7.25
46000013,Toán,6.40,Ngữ văn,6.75,Ngoại ngữ,9.20,Lịch sử,8.00,Địa lý,8.25,Giáo dục công dân,9.75
46000014,Toán,6.40,Ngữ văn,7.75,Ngoại ngữ,4.80,Lịch sử,4.75,Địa lý,7.25,Giáo dục công dân,9.00
46000015,Toán,3.20,Ngoại ngữ,4.60,Lịch sử,5.00
46000016,Toán,3.40,Ngữ văn,5.50,Ngoại ngữ,4.00,Lịch sử,3.00,Địa lý,4.50,Giáo dục công dân,6.50
46000017,Toán,7.00,Ngữ văn,7.75,Ngoại ngữ,6.60,Lịch sử,3.25,Địa lý,7.75,Giáo dục công dân,9.00
