15000001,Toán,9.00,Ngữ văn,8.50,Ngoại ngữ,10.00,Lịch sử,5.50,Địa lý,7.50,Giáo dục công dân,9.50
15000002,Toán,9.20,Ngữ văn,5.50,Ngoại ngữ,9.40,Vật lý,8.75,Hóa học,4.25,Sinh học,5.00
15000003,Toán,8.60,Ngữ văn,8.50,Ngoại ngữ,9.40,Lịch sử,5.50,Địa lý,7.00,Giáo dục công dân,8.50
15000004,Toán,4.60,Ngữ văn,9.00,Ngoại ngữ,7.00,Lịch sử,8.75,Địa lý,9.25,Giáo dục công dân,9.75
15000005,Toán,8.80,Ngữ văn,6.25,Ngoại ngữ,8.60,Vật lý,5.75,Hóa học,9.50,Sinh học,7.75
15000006,Toán,5.40,Ngữ văn,9.00,Ngoại ngữ,4.80,Lịch sử,9.75,Địa lý,9.25,Giáo dục công dân,8.50
15000007,Toán,8.40,Ngữ văn,8.25,Ngoại ngữ,10.00,Lịch sử,4.25,Địa lý,7.50,Giáo dục công dân,9.50
15000008,Toán,8.60,Ngữ văn,8.50,Ngoại ngữ,10.00,Lịch sử,6.50,Địa lý,8.25,Giáo dục công dân,9.00
15000009,Toán,8.00,Ngữ văn,7.75,Ngoại ngữ,9.80,Lịch sử,6.75,Địa lý,8.25,Giáo dục công dân,9.00
15000010,Toán,8.40,Ngữ văn,7.00,Ngoại ngữ,8.20,Vật lý,6.50,Hóa học,8.00,Sinh học,3.75
15000011,Toán,8.60,Ngữ văn,8.00,Ngoại ngữ,6.80,Vật lý,5.75,Hóa học,7.75,Sinh học,7.75
15000012,Toán,9.00,Ngữ văn,8.00,Ngoại ngữ,9.00,Lịch sử,4.00,Địa lý,6.25,Giáo dục công dân,8.25
15000013,Toán,4.60,Ngữ văn,7.50,Ngoại ngữ,5.20,Lịch sử,8.50,Địa lý,9.00,Giáo dục công dân,8.50
15000014,Toán,7.40,Ngữ văn,9.00,Ngoại ngữ,7.60,Lịch sử,9.00,Địa lý,10.00,Giáo dục công dân,8.75
15000015,Toán,9.40,Ngữ văn,6.50,Ngoại ngữ,9.40,Vật lý,8.50,Hóa học,5.75,Sinh học,6.00
15000016,Toán,9.00,Ngữ văn,8.50,Ngoại ngữ,9.80,Lịch sử,5.75,Địa lý,7.50,Giáo dục công dân,9.75
15000017,Toán,8.60,Ngữ văn,7.00,Ngoại ngữ,5.60,Vật lý,5.00,Hóa học,8.25,Sinh học,8.50
15000018,Toán,9.20,Ngữ văn,4.50,Ngoại ngữ,9.20,Vật lý,7.75,Hóa học,8.50,Sinh học,4.50
15000019,Toán,8.00,Ngữ văn,6.75,Ngoại ngữ,8.40,Vật lý,7.75,Hóa học,5.75,Sinh học,5.25
15000020,Toán,4.20,Ngữ văn,8.25,Ngoại ngữ,8.20,Lịch sử,8.75,Địa lý,9.25,Giáo dục công dân,8.00
15000021,Toán,9.00,Ngữ văn,8.75,Ngoại ngữ,10.00,Lịch sử,8.00,Địa lý,8.50,Giáo dục công dân,9.25
15000022,Toán,5.40,Ngữ văn,8.00,Ngoại ngữ,3.40,Lịch sử,9.25,Địa lý,9.25,Giáo dục công dân,8.75
15000023,Toán,5.20,Ngữ văn,8.50,Ngoại ngữ,6.80,Lịch sử,9.00,Địa lý,9.50,Giáo dục công dân,8.50
15000024,Toán,8.20,Ngữ văn,8.50,Ngoại ngữ,9.20,Vật lý,8.00,Hóa học,4.00,Sinh học,3.50
15000025,Toán,8.60,Ngữ văn,9.00,Ngoại ngữ,9.80,Lịch sử,7.25,Địa lý,8.75,Giáo dục công dân,9.75
