SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
05000001,5.80,6.00,4.20,7.00,6.25,3.75,-1,-1,-1
05000002,4.60,7.75,4.20,-1,-1,-1,4.00,5.75,6.75
05000003,2.20,3.00,-1,-1,-1,-1,3.25,3.25,-1
05000004,6.00,8.00,8.80,-1,-1,-1,4.75,6.75,7.25
05000005,8.80,6.50,5.00,8.75,9.00,3.75,-1,-1,-1
05000006,2.80,1.50,-1,-1,-1,-1,2.75,4.00,-1
05000007,9.40,8.00,6.20,-1,-1,-1,9.50,3.25,2.75
05000008,6.60,7.50,4.60,5.50,7.25,5.50,-1,-1,-1
05000009,6.00,8.50,7.80,-1,-1,-1,3.50,5.75,7.50
05000010,9.60,6.25,9.60,9.75,3.75,2.25,-1,-1,-1
05000011,4.40,5.75,1.80,2.25,3.00,5.25,-1,-1,-1
05000012,4.60,5.00,3.60,3.00,4.25,3.50,-1,-1,-1
05000013,7.60,8.75,7.40,4.75,4.25,5.25,-1,-1,-1
05000014,3.20,8.25,2.00,-1,-1,-1,6.75,7.75,8.50
05000015,3.80,8.50,4.20,-1,-1,-1,7.00,5.50,5.50
05000016,5.40,6.50,5.00,-1,-1,-1,2.50,5.75,6.50
05000017,2.20,1.50,-1,-1,-1,-1,1.75,3.25,-1
05000018,6.00,3.50,3.40,-1,-1,-1,2.00,5.75,7.25
05000019,5.00,6.75,4.80,-1,-1,-1,4.25,5.75,5.25
05000020,4.60,7.25,3.20,-1,-1,-1,5.00,5.00,7.25
05000021,3.80,5.50,-1,-1,-1,-1,4.00,-1,-1
05000022,3.20,3.50,3.60,-1,-1,-1,4.25,5.50,7.00
05000023,1.00,-1,-1,2.00,2.75,-1,-1,-1,-1
05000025,3.80,7.00,3.80,-1,-1,-1,6.50,8.25,7.25
05000026,7.60,6.25,5.80,6.50,3.25,2.25,-1,-1,-1
05000027,4.80,3.50,4.60,3.75,3.75,7.25,-1,-1,-1
05000028,2.60,3.75,1.80,-1,-1,-1,2.50,6.50,7.75
05000029,4.80,5.00,3.20,-1,-1,-1,2.00,6.00,7.25
05000030,2.40,1.75,-1,-1,-1,-1,4.00,4.50,-1
05000031,5.20,4.25,4.00,4.25,3.25,5.50,-1,-1,-1
05000032,2.60,4.50,3.00,-1,-1,-1,4.25,5.75,6.25
05000033,4.40,7.25,2.40,-1,-1,-1,5.25,5.50,7.75
05000034,4.20,6.50,2.60,-1,-1,-1,4.75,7.25,8.75
05000035,3.00,5.50,1.60,-1,-1,-1,4.75,5.50,6.75
05000036,2.60,5.75,-1,-1,-1,-1,3.75,7.00,-1
05000037,2.20,6.50,2.60,-1,-1,-1,4.25,5.25,6.00
05000039,3.20,7.00,2.60,-1,-1,-1,5.75,8.00,7.00
05000040,4.00,5.75,3.40,-1,-1,-1,4.50,6.75,8.00
05000041,3.40,-1,-1,4.00,3.00,-1,-1,-1,-1
05000042,1.60,2.25,-1,-1,-1,-1,1.50,-1,-1
05000043,3.80,4.75,-1,-1,-1,-1,3.25,-1,-1
05000044,7.20,4.00,3.20,8.50,6.25,5.25,-1,-1,-1
05000045,1.80,4.50,2.80,-1,-1,-1,3.50,7.50,8.25
05000046,9.60,3.75,9.60,9.50,3.25,2.50,-1,-1,-1
05000047,3.00,2.50,3.20,-1,-1,-1,3.00,6.50,6.75
05000048,5.20,5.75,2.00,4.75,5.00,4.25,-1,-1,-1
05000049,3.00,2.75,1.80,-1,-1,-1,3.00,5.50,5.75
05000050,5.60,7.25,8.20,-1,-1,-1,4.25,4.50,7.75
05000051,1.40,1.00,-1,-1,-1,-1,4.00,3.25,-1
05000052,6.00,9.00,3.00,-1,-1,-1,5.75,7.75,8.50
05000053,2.20,6.00,-1,-1,-1,-1,4.75,-1,-1
05000054,6.80,-1,-1,4.75,3.25,-1,-1,-1,-1
05000056,3.20,6.50,2.40,-1,-1,-1,3.25,7.25,7.25
