SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
40000001,6.00,5.25,4.00,5.00,5.75,4.50,-1,-1,-1
40000002,5.80,5.00,3.20,4.25,5.75,4.50,-1,-1,-1
40000003,2.20,3.75,3.00,-1,-1,-1,3.25,5.75,6.25
40000004,3.40,4.50,2.60,-1,-1,-1,2.25,4.25,5.25
40000005,6.00,6.00,6.20,-1,-1,-1,3.75,6.25,8.25
40000006,6.60,6.00,4.40,6.25,6.50,6.50,-1,-1,-1
40000007,4.80,4.50,3.00,3.00,4.50,4.75,-1,-1,-1
40000008,3.80,5.25,3.00,-1,-1,-1,3.75,5.50,6.50
40000009,3.60,5.50,2.20,-1,-1,-1,2.00,4.50,6.50
40000010,3.80,6.50,3.00,-1,-1,-1,2.25,3.75,4.75
40000011,3.60,2.50,2.60,-1,-1,-1,3.25,4.75,6.75
40000012,5.40,5.25,1.80,3.25,4.75,5.00,-1,-1,-1
40000013,4.20,6.50,4.60,-1,-1,-1,3.25,5.75,6.75
40000014,5.80,6.00,4.20,-1,-1,-1,3.75,8.00,8.50
40000015,5.00,6.25,3.60,-1,-1,-1,2.50,6.25,6.75
40000016,4.20,7.50,3.40,-1,-1,-1,4.00,7.25,7.50
40000017,5.20,8.50,4.60,-1,-1,-1,6.25,8.00,9.25
40000018,5.60,6.50,2.20,-1,-1,-1,4.25,6.75,7.25
40000019,4.40,3.50,2.60,-1,-1,-1,2.00,5.75,7.00
40000020,3.00,5.00,2.40,3.00,2.75,4.75,-1,-1,-1
40000021,7.60,7.00,4.20,7.25,7.50,7.25,-1,-1,-1
40000022,4.80,5.50,3.40,4.00,5.75,5.25,-1,-1,-1
40000023,3.20,5.25,3.60,-1,-1,-1,4.75,6.50,6.50
40000024,6.60,7.25,7.40,-1,-1,-1,7.25,7.50,8.75
40000025,4.00,6.50,3.40,-1,-1,-1,4.00,6.50,7.25
40000026,4.60,7.50,4.80,-1,-1,-1,3.75,5.50,6.25
40000027,4.40,5.50,3.60,2.75,3.25,4.00,-1,-1,-1
40000028,4.00,4.75,2.20,-1,-1,-1,3.25,2.75,4.75
40000029,5.80,5.00,3.00,5.25,5.50,5.25,-1,-1,-1
40000030,2.60,4.75,2.40,-1,-1,-1,2.25,5.50,5.75
40000031,4.60,5.00,2.60,-1,-1,-1,3.25,7.25,6.75
