SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
35000001,8.40,4.00,4.80,7.75,6.75,5.25,-1,-1,-1
35000002,6.20,6.75,4.80,6.25,5.75,5.50,-1,-1,-1
35000003,6.40,7.25,2.00,6.25,6.25,5.75,-1,-1,-1
35000004,7.20,6.50,2.00,6.00,6.50,4.25,-1,-1,-1
35000005,5.60,3.25,2.80,6.25,5.25,5.00,-1,-1,-1
35000006,6.40,6.25,3.80,6.25,6.00,3.75,-1,-1,-1
35000007,3.20,6.00,4.60,-1,-1,-1,2.50,5.00,6.50
35000008,3.60,4.75,3.00,4.25,5.50,5.25,-1,-1,-1
35000009,4.00,5.75,3.40,-1,-1,-1,3.25,5.25,7.50
35000010,2.00,4.00,1.80,-1,-1,-1,4.00,3.50,6.75
35000011,3.60,6.50,3.20,-1,-1,-1,2.50,6.50,8.00
35000012,5.40,5.00,3.00,4.75,4.50,3.00,-1,-1,-1
35000013,4.80,3.50,4.80,5.75,6.00,4.25,-1,-1,-1
35000014,6.00,5.20,4.00,4.00,5.75,5.00,-1,-1,-1
35000015,5.20,4.00,4.60,5.75,5.50,4.00,-1,-1,-1
35000016,5.60,5.00,5.40,6.00,5.25,4.25,-1,-1,-1
35000017,6.80,7.00,3.40,4.00,7.75,6.75,-1,-1,-1
35000018,8.20,3.50,5.00,6.75,6.00,5.00,-1,-1,-1
35000019,5.80,5.00,4.60,4.25,4.25,6.25,-1,-1,-1
35000020,4.60,5.00,2.40,5.00,3.25,2.50,2.75,5.00,6.75
35000021,2.60,3.00,2.40,2.00,4.25,5.00,-1,-1,-1
35000022,5.20,4.75,3.20,4.50,4.25,6.25,-1,-1,-1
35000023,6.60,6.00,7.40,8.00,5.25,3.75,-1,-1,-1
35000024,6.00,6.00,4.80,3.50,6.50,5.75,-1,-1,-1
35000025,6.00,6.50,4.80,7.25,6.25,4.75,-1,-1,-1
35000026,5.00,5.50,3.00,-1,-1,-1,4.25,7.00,6.50
35000027,4.40,5.25,3.60,-1,-1,-1,3.75,7.25,8.50
35000028,5.20,4.50,4.40,-1,-1,-1,2.25,4.25,7.25
35000029,6.20,4.00,3.40,6.50,4.75,3.50,-1,-1,-1
35000030,6.80,7.50,6.40,-1,-1,-1,5.25,6.75,6.50
35000031,6.80,5.00,5.60,7.50,6.00,5.75,-1,-1,-1
35000032,5.40,9.00,4.80,-1,-1,-1,8.75,8.25,7.75
35000033,4.00,4.60,2.60,-1,-1,-1,4.75,4.75,6.75
35000034,3.20,4.00,3.00,5.00,3.75,5.25,-1,-1,-1
35000035,6.20,7.25,4.20,5.75,6.50,4.75,-1,-1,-1
35000036,6.40,7.25,7.20,5.50,5.50,3.50,-1,-1,-1
35000037,6.60,7.00,5.20,4.75,4.75,3.00,-1,-1,-1
35000038,1.80,2.00,1.40,-1,-1,-1,2.75,4.00,3.75
35000039,4.80,3.75,4.20,-1,-1,-1,2.75,3.50,6.25
35000040,4.20,4.00,2.40,-1,-1,-1,3.25,5.75,6.25
35000041,7.20,7.50,7.00,-1,-1,-1,4.75,6.50,7.00
35000042,5.60,4.50,3.40,5.00,5.75,5.00,-1,-1,-1
35000043,3.40,3.50,2.40,-1,-1,-1,2.50,5.00,6.00
35000044,7.20,5.75,6.60,4.75,7.50,5.00,-1,-1,-1
35000045,7.20,6.00,5.40,7.50,4.50,3.25,-1,-1,-1
35000046,4.00,5.00,2.80,4.25,2.50,3.25,-1,-1,-1
35000047,7.00,5.00,5.40,7.50,6.25,4.00,-1,-1,-1
35000048,8.40,4.75,5.00,8.25,8.25,6.50,-1,-1,-1
35000049,6.20,3.50,3.60,5.75,5.00,2.75,-1,-1,-1
35000050,4.80,5.00,3.20,-1,-1,-1,3.50,6.50,8.00
35000051,4.00,4.70,2.60,-1,-1,-1,3.00,4.50,5.00
35000052,4.60,6.75,7.20,-1,-1,-1,6.50,5.00,6.25
35000053,5.40,7.00,6.60,-1,-1,-1,4.00,6.25,7.50
35000054,4.60,4.50,2.20,-1,-1,-1,2.25,4.50,7.25
35000055,5.20,3.25,2.80,4.50,5.00,4.75,-1,-1,-1
35000056,4.20,5.00,2.60,-1,-1,-1,3.50,5.25,7.25
35000057,5.60,4.00,2.40,4.25,4.75,5.00,-1,-1,-1
35000058,6.40,5.50,4.00,6.00,5.25,5.50,-1,-1,-1
35000059,6.80,6.00,4.60,6.75,7.50,5.25,-1,-1,-1
35000060,3.40,4.00,3.00,-1,-1,-1,4.25,3.25,5.00
35000061,3.20,2.75,2.60,-1,-1,-1,2.50,4.25,7.00
35000062,3.80,2.75,2.60,2.25,2.00,2.25,-1,-1,-1
35000063,5.00,5.25,3.80,-1,-1,-1,3.75,7.75,6.75
35000064,6.20,5.50,4.40,5.75,7.00,3.25,-1,-1,-1
35000065,6.40,4.75,2.00,7.00,6.50,4.00,-1,-1,-1
35000066,3.40,3.00,3.20,-1,-1,-1,4.00,3.00,5.50
35000067,5.20,5.75,4.40,-1,-1,-1,3.25,4.50,7.00
35000068,4.20,5.50,2.80,6.25,4.50,5.75,-1,-1,-1
35000069,6.40,8.50,4.20,-1,-1,-1,4.25,4.50,7.50
35000070,6.20,4.25,3.80,-1,-1,-1,3.00,5.50,7.25
35000071,6.20,6.00,3.00,5.50,6.25,4.00,-1,-1,-1
