SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
39000001,2.40,5.50,3.00,-1,-1,-1,4.00,5.50,7.25
39000002,5.40,6.50,1.60,-1,-1,-1,6.50,7.00,8.50
39000003,4.60,5.75,3.20,-1,-1,-1,3.25,4.00,7.00
39000004,4.20,5.75,3.00,-1,-1,-1,4.00,2.75,8.25
39000005,4.60,4.25,3.80,-1,-1,-1,4.00,6.50,7.25
39000006,6.80,5.25,1.80,5.75,5.25,5.75,-1,-1,-1
39000007,5.00,4.75,3.00,-1,-1,-1,2.75,5.50,6.50
39000008,3.20,4.00,1.80,-1,-1,-1,3.50,6.75,7.50
39000009,6.20,6.25,1.80,4.75,3.75,5.50,-1,-1,-1
39000010,5.40,3.25,4.00,-1,-1,-1,5.25,5.75,8.75
39000011,4.80,5.00,3.40,-1,-1,-1,4.00,5.75,8.25
39000012,3.00,2.75,3.40,-1,-1,-1,2.75,6.25,6.75
39000013,4.80,5.00,2.40,-1,-1,-1,3.00,5.50,8.25
39000014,4.80,5.50,2.60,-1,-1,-1,4.00,6.25,7.75
39000015,5.20,5.00,3.60,-1,-1,-1,3.25,5.00,6.75
39000016,4.80,4.25,2.80,-1,-1,-1,3.00,5.50,7.75
39000017,4.60,6.00,4.80,-1,-1,-1,3.00,5.00,7.25
39000018,3.00,4.75,2.60,-1,-1,-1,4.25,5.50,6.25
39000019,2.40,4.25,2.00,-1,-1,-1,2.25,4.50,3.75
39000020,2.80,1.50,2.00,-1,-1,-1,2.75,3.75,3.50
39000021,2.80,1.75,2.80,-1,-1,-1,2.00,2.50,3.75
39000022,6.00,6.00,3.00,5.25,6.75,3.75,-1,-1,-1
39000023,2.60,5.25,3.60,-1,-1,-1,2.50,4.50,6.50
39000024,4.80,5.25,3.20,3.25,4.75,3.50,-1,-1,-1
39000025,5.00,6.00,5.20,4.50,4.25,4.00,-1,-1,-1
39000026,4.60,6.25,4.40,-1,-1,-1,3.25,6.75,7.75
39000027,6.00,4.50,2.20,7.25,5.50,6.00,-1,-1,-1
39000028,5.60,3.25,2.40,-1,-1,-1,4.25,5.25,6.25
39000029,8.20,5.00,9.00,7.25,7.75,8.00,-1,-1,-1
39000030,3.00,5.00,2.60,-1,-1,-1,3.25,5.00,6.75
39000031,1.80,4.25,2.60,-1,-1,-1,3.50,6.00,7.25
39000032,5.40,4.00,3.20,5.00,5.25,6.00,-1,-1,-1
39000033,3.40,5.50,2.80,-1,-1,-1,4.00,6.25,7.75
39000034,4.00,2.75,2.20,-1,-1,-1,4.25,4.75,6.50
39000035,5.60,6.50,2.60,3.50,5.25,6.00,-1,-1,-1
