SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
18000001,3.80,5.00,2.80,-1,-1,-1,3.00,6.00,7.25
18000002,6.80,6.50,5.80,7.25,6.75,6.00,-1,-1,-1
18000003,5.20,6.00,6.20,-1,-1,-1,3.25,5.25,7.00
18000004,2.80,5.50,1.80,-1,-1,-1,4.25,5.75,7.50
18000005,5.60,3.75,2.60,3.50,6.00,3.75,-1,-1,-1
18000006,6.80,3.50,4.00,6.75,7.00,2.50,-1,-1,-1
18000007,5.20,6.25,2.60,-1,-1,-1,5.00,5.50,7.50
18000008,5.40,6.50,4.20,7.00,5.00,4.00,-1,-1,-1
18000009,3.20,4.75,2.80,-1,-1,-1,3.00,4.75,6.75
18000010,7.00,6.25,8.00,9.00,2.25,4.50,-1,-1,-1
18000011,4.80,7.00,2.40,-1,-1,-1,3.25,6.25,7.75
18000012,3.40,5.50,3.80,-1,-1,-1,2.75,5.50,7.75
18000013,3.60,3.00,3.40,-1,-1,-1,3.00,4.75,5.00
18000014,4.40,5.50,2.80,-1,-1,-1,3.25,5.25,7.00
18000015,3.80,6.25,2.60,-1,-1,-1,2.75,5.75,6.50
18000016,6.00,7.00,4.20,-1,-1,-1,4.75,8.75,8.50
18000017,3.60,5.25,3.60,-1,-1,-1,4.50,5.75,8.00
18000018,3.20,5.50,2.60,-1,-1,-1,3.00,5.25,6.75
18000019,5.20,6.50,4.20,-1,-1,-1,5.00,5.75,8.50
18000020,6.80,6.00,5.20,-1,-1,-1,3.75,6.00,8.00
18000021,4.40,5.00,2.20,-1,-1,-1,3.50,5.25,7.50
18000022,6.00,5.25,3.60,5.25,4.25,4.75,-1,-1,-1
18000023,3.60,6.50,4.00,-1,-1,-1,6.25,8.00,7.75
18000024,8.00,5.75,4.20,6.75,7.00,5.25,-1,-1,-1
18000025,4.60,7.50,3.80,-1,-1,-1,4.75,8.25,9.25
18000026,5.20,6.00,4.60,-1,-1,-1,4.75,6.25,10.00
18000027,6.60,6.00,4.40,4.75,6.25,7.00,-1,-1,-1
18000028,4.40,5.00,2.20,-1,-1,-1,3.50,6.25,8.00
18000029,5.20,8.00,4.00,-1,-1,-1,6.50,7.00,7.25
18000030,5.00,6.50,2.60,-1,-1,-1,5.50,5.75,8.25
18000031,6.60,6.50,2.60,6.50,6.50,5.25,-1,-1,-1
18000032,2.60,4.00,-1,-1,-1,-1,2.25,-1,-1
18000033,5.40,6.75,3.80,-1,-1,-1,5.00,6.75,8.25
18000034,3.00,6.50,3.80,-1,-1,-1,3.50,5.75,7.00
18000035,4.80,4.75,3.80,6.25,4.50,4.75,-1,-1,-1
18000036,2.80,3.50,2.20,-1,-1,-1,1.25,3.50,4.00
18000037,4.80,6.25,2.80,-1,-1,-1,3.25,5.50,7.25
18000038,6.60,6.50,3.00,-1,-1,-1,5.00,7.00,8.50
18000039,4.20,4.00,1.20,-1,-1,-1,4.50,5.00,7.25
18000040,5.40,3.75,2.60,-1,-1,-1,1.75,4.25,8.00
18000041,3.80,4.00,2.20,-1,-1,-1,2.50,5.00,6.50
18000043,6.80,5.25,3.80,-1,-1,-1,3.50,5.50,7.50
18000044,6.40,5.00,5.00,6.00,2.75,3.75,-1,-1,-1
18000045,5.40,5.50,5.60,2.75,7.00,5.25,-1,-1,-1
18000046,4.00,6.50,4.00,-1,-1,-1,4.00,6.00,7.50
18000047,5.60,6.00,2.60,-1,-1,-1,4.75,6.50,6.75
18000048,4.60,6.25,3.60,-1,-1,-1,3.75,5.50,8.00
18000049,4.00,3.25,2.60,-1,-1,-1,2.25,5.00,6.75
18000050,5.00,7.00,2.40,-1,-1,-1,3.50,5.00,7.25
18000051,4.60,5.75,2.60,-1,-1,-1,3.00,6.50,6.75
18000052,3.80,4.50,2.80,-1,-1,-1,2.50,5.00,6.25
18000053,3.00,4.25,1.60,-1,-1,-1,3.25,6.25,7.25
18000054,3.20,4.25,2.40,-1,-1,-1,2.75,4.00,6.00
