SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
03000001,8.6,7,7.4,-1,-1,-1,7.5,8,9.25
03000002,8.8,6.25,4.2,7.25,8.75,5.25,-1,-1,-1
03000003,6.4,4.5,-1,-1,-1,-1,4.5,5.5,-1
03000004,8.4,6,4.8,7.25,7,3.25,-1,-1,-1
03000005,3.4,-1,-1,2.25,3.25,-1,-1,-1,-1
03000006,6.2,7.75,4,-1,-1,-1,5,8.25,9
03000007,8.4,7,6,-1,-1,-1,-1,-1,-1
03000008,8.2,7,5,7.75,7.5,5.75,-1,-1,-1
03000009,4,3.25,-1,-1,-1,-1,3.5,7.75,-1
03000010,7,6,3.8,-1,-1,-1,3,7,9.5
03000011,8.2,8.25,8,-1,-1,-1,6.5,8.5,9.75
03000012,7.8,5.75,4,-1,-1,-1,5.5,6.5,7.75
03000013,8,6.5,4.4,-1,-1,-1,5.25,7.75,9.5
03000014,7.4,7.5,4.8,-1,-1,-1,3.75,7.5,8.25
03000015,7.4,7.75,4.6,-1,-1,-1,6.5,6.5,9
03000016,6.8,6.25,5.4,-1,-1,-1,4.25,6.5,7.75
03000017,7.8,5.25,6.2,5.75,7.5,5.25,-1,-1,-1
03000018,8.8,7.5,3.2,7.25,5.25,5.5,-1,-1,-1
03000019,9,7.75,8.4,8,5.75,5.75,-1,-1,-1
03000020,8.2,7.75,3.4,-1,-1,-1,6.75,7.5,9.25
03000021,8.4,8.5,5.4,-1,-1,-1,8.25,8.5,9.5
03000022,7.8,7.5,4.4,7.25,7.5,5.5,-1,-1,-1
03000023,8.2,7.25,6.2,-1,-1,-1,5.5,7.5,8.25
03000024,9.2,5,4.4,7.5,9.25,4.5,-1,-1,-1
03000025,8.2,7.5,5.6,7.25,8.5,7,-1,-1,-1
03000026,7.8,7.5,2.8,-1,-1,-1,3.5,6.25,9.25
03000027,7.8,6,7.2,7.25,4.5,3.5,-1,-1,-1
03000028,8.2,8,6.6,-1,-1,-1,6.25,8.25,9
03000029,8.8,7.25,8.8,8,6.75,4,-1,-1,-1
03000030,9.2,-1,-1,8.5,9.5,2.75,-1,-1,-1
03000031,7.4,5.75,4,-1,-1,-1,6,7.75,8.75
03000032,8.6,6.5,4.6,-1,-1,-1,6.25,7.25,9.25
03000033,7.4,8.25,5.8,-1,-1,-1,-1,-1,-1
03000034,8,7,6.6,-1,-1,-1,5.5,7.25,8.75
03000035,6.6,6,-1,-1,-1,-1,5.5,7,-1
03000036,8.2,7,7.4,8.25,4,5.5,-1,-1,-1
03000037,9.2,6.25,5.6,8.5,8.75,6.5,-1,-1,-1
03000038,8.6,5.25,3,8,8,4.75,-1,-1,-1
03000039,7.2,6.5,5.6,-1,-1,-1,4.25,6.5,9.5
03000040,9.4,7.75,9,-1,-1,-1,8,8.25,9.75
03000041,8.8,3.75,6.2,-1,-1,-1,5.5,8.25,8.25
03000042,8.8,6.25,3.6,7.5,7.75,4.5,-1,-1,-1
03000043,9,8.25,5.6,-1,-1,-1,9.5,9,9.25
03000044,8,6.75,5.4,-1,-1,-1,6.5,7.25,9.5
03000045,7.8,6,6.2,6.75,5.75,5.75,-1,-1,-1
03000046,6.2,5.75,-1,-1,-1,-1,3.5,4.25,-1
03000047,8.2,7,5.2,7.5,8.25,4.75,-1,-1,-1
03000048,9,6.5,6,9.25,8.5,6.75,-1,-1,-1
03000049,7.2,7.25,8.6,-1,-1,-1,-1,-1,-1
