SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD
51000001,8.2,7.5,5.6,8,5.75,6,-1,-1,-1
51000002,8.4,8.75,6.8,7.25,6.75,7,-1,-1,-1
51000003,4.8,6.25,-1,-1,-1,-1,4,6.75,-1
51000004,7.6,6.75,6,6.5,7.75,4.5,-1,-1,-1
51000005,6,7.75,6,-1,-1,-1,4.5,8.5,9.5
51000006,8.2,5,2.8,6.5,4.25,5.5,-1,-1,-1
51000007,8.8,7.25,4.6,8.25,8.75,7,-1,-1,-1
51000008,4.6,8.25,2.2,-1,-1,-1,5.25,5.75,6.75
51000009,6.6,8,-1,-1,-1,-1,5.5,-1,-1
51000010,6.6,8.75,5.2,-1,-1,-1,5,5.5,7
51000011,6.6,8,6.6,-1,-1,-1,8.75,7.75,8.75
51000012,7.8,9,6,7.5,3.25,4.5,-1,-1,-1
51000013,7.6,6.5,-1,-1,-1,-1,7.75,-1,-1
51000014,8.6,8.75,7.8,8.25,8.75,7.75,-1,-1,-1
51000015,8.2,8.5,5.6,-1,-1,-1,5,6.25,8
51000016,7.6,8.25,6.4,-1,-1,-1,4.75,7,9.25
51000017,8.8,8,6.6,-1,-1,-1,4.75,7.5,8.75
51000018,8.6,8.75,7,-1,-1,-1,8.5,8.25,8.75
51000019,7.4,8,7.2,-1,-1,-1,5.5,6.75,8.25
51000020,4,6.5,-1,-1,-1,-1,3.75,7.5,-1
51000021,3.2,5.75,-1,-1,-1,-1,3.25,4,-1
51000022,3.2,6.25,-1,3,-1,-1,-1,-1,-1
51000023,8.4,7,7.6,7.75,3.75,5,-1,-1,-1
51000024,6.6,7.25,-1,-1,-1,-1,3.75,7.5,-1
51000025,7.2,8.25,6.6,-1,-1,-1,8,7.25,8.5
51000026,7.6,8.5,6.4,8.25,6.25,5.75,-1,-1,-1
51000027,4.6,6.75,-1,-1,-1,-1,3,6.5,-1
51000028,8.6,8,6.6,-1,-1,-1,8.25,7.75,8.25
51000029,8.6,8.75,8,7,5,5.5,-1,-1,-1
51000030,8.8,9,9.8,-1,-1,-1,4.5,7.75,9.75
51000031,8.2,6,5,5.5,8.5,7.25,-1,-1,-1
51000032,8,7.75,5.4,7.75,7.5,5.25,-1,-1,-1
51000033,8.2,7.25,4.2,7.75,6.75,5.5,-1,-1,-1
51000034,7.8,8.5,5.8,4.75,5.75,7,-1,-1,-1
51000035,3.6,4,2,-1,-1,-1,3.75,5.5,5.5
51000036,8.6,8.5,6.8,-1,-1,-1,5.25,7.75,7.75
51000037,9,7,6.8,7,3.5,4.5,-1,-1,-1
51000038,7.8,8,7.4,7.5,5.25,6,-1,-1,-1
51000039,8.2,7,8.6,6.5,5,5,-1,-1,-1
51000040,7.8,7.75,4.8,-1,-1,-1,7,7.75,7.25
51000041,5.2,7.25,4,-1,-1,-1,3.25,6,8.5
51000042,3.8,4.5,-1,-1,-1,-1,4.25,4.75,-1
51000043,-1,2.5,-1,-1,-1,-1,3,4.75,-1
